name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prosthecochloris sp. HL-130-GSB	1974213	S	29	9	38	0.00001
Prosthecochloris aestuarii	1102	S	23	2	25	0.00000
Chlorobium phaeobacteroides	1096	S	59	31	90	0.00002
Chlorobium chlorochromatii	337090	S	41	1	42	0.00001
Chlorobium phaeovibrioides	1094	S	37	6	43	0.00001
Chlorobium limicola	1092	S	27	2	29	0.00001
Pelodictyon luteolum	1100	S	78	19	97	0.00002
Pelodictyon phaeoclathratiforme	34090	S	20	2	22	0.00000
Chloroherpeton thalassium	100716	S	141	1	142	0.00003
Ignavibacterium album	591197	S	88	10	98	0.00002
Melioribacter roseus	1134405	S	19	0	19	0.00000
Gemmatirosa kalamazoonesis	861299	S	520	34	554	0.00010
Gemmatimonas aurantiaca	173480	S	263	11	274	0.00005
Gemmatimonas phototrophica	1379270	S	74	5	79	0.00001
Fibrobacter succinogenes	833	S	19	0	19	0.00000
Microbacterium sp. No. 7	1714373	S	1075	871	1946	0.00035
Microbacterium chocolatum	84292	S	1056	418	1474	0.00027
Microbacterium pygmaeum	370764	S	911	146	1057	0.00019
Microbacterium aurum	36805	S	756	408	1164	0.00021
Microbacterium testaceum	2033	S	708	185	893	0.00016
Microbacterium hominis	162426	S	616	379	995	0.00018
Microbacterium paludicola	300019	S	611	175	786	0.00014
Microbacterium foliorum	104336	S	588	273	861	0.00016
Microbacterium sp. BH-3-3-3	1906742	S	548	200	748	0.00014
Microbacterium sp. PM5	2014534	S	516	147	663	0.00012
Microbacterium sp. LKL04	912630	S	511	171	682	0.00012
Microbacterium sp. XT11	367477	S	429	131	560	0.00010
Microbacterium sp. TPU 3598	1938334	S	367	110	477	0.00009
Microbacterium sp. PAMC 28756	1795053	S	101	376	477	0.00009
Microbacterium sp. CGR1	1696072	S	33	399	432	0.00008
Microbacterium paraoxydans	199592	S	32	713	745	0.00014
Microbacterium sp. 1.5R	1916917	S	26	300	326	0.00006
Microbacterium sp. str. 'China'	2103230	S	16	364	380	0.00007
Agromyces aureus	453304	S	396	209	605	0.00011
Agromyces flavus	589382	S	317	155	472	0.00009
Agromyces sp. 30A	2080742	S	212	122	334	0.00006
Leifsonia xyli	1575	S	373	172	545	0.00010
Leifsonia sp. 21MFCrub1.1	1798223	S	134	227	361	0.00007
Clavibacter michiganensis	28447	S	698	176	874	0.00016
Frondihabitans sp. PAMC 28766	1795630	S	177	129	306	0.00006
Frondihabitans sp. 762G35	1446794	S	157	182	339	0.00006
Agrococcus jejuensis	399736	S	331	99	430	0.00008
Agrococcus carbonis	684552	S	179	87	266	0.00005
Microterricola viridarii	412690	S	388	122	510	0.00009
Cryobacterium arcticum	670052	S	119	67	186	0.00003
Cryobacterium sp. LW097	1978566	S	89	58	147	0.00003
Cryobacterium sp. GCJ02	2220095	S	85	43	128	0.00002
Curtobacterium sp. MR_MD2014	1561023	S	108	55	163	0.00003
Curtobacterium pusillum	69373	S	95	45	140	0.00003
Curtobacterium sp. BH-2-1-1	1905847	S	81	57	138	0.00003
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	152	18	170	0.00003
Rhodoluna lacicola	529884	S	25	4	29	0.00001
Candidatus Rhodoluna planktonica	535712	S	21	2	23	0.00000
Rathayibacter tritici	33888	S	150	36	186	0.00003
Rathayibacter toxicus	145458	S	24	4	28	0.00001
Microcella alkaliphila	279828	S	157	30	187	0.00003
Plantibacter flavus	150123	S	140	27	167	0.00003
Mycetocola sp. CGMCC 1.16372	2079792	S	100	14	114	0.00002
Salinibacterium sp. CGMCC 1.16371	2079791	S	85	13	98	0.00002
Cnuibacter physcomitrellae	1619308	S	70	728	798	0.00015
Humibacter sp. BT305	2282656	S	39	471	510	0.00009
Aurantimicrobium sp. MWH-Mo1	1987356	S	18	2	20	0.00000
Aurantimicrobium minutum	708131	S	13	7	20	0.00000
Pontimonas salivibrio	1159327	S	29	2	31	0.00001
Arthrobacter sp. U41	1849032	S	182	59	241	0.00004
Arthrobacter alpinus	656366	S	170	54	224	0.00004
Arthrobacter sp. YC-RL1	1652545	S	146	43	189	0.00003
Arthrobacter crystallopoietes	37928	S	130	41	171	0.00003
Arthrobacter sp. FB24	290399	S	116	49	165	0.00003
Arthrobacter sp. DCT5	2211210	S	107	30	137	0.00002
Arthrobacter sp. ERGS1:01	1704044	S	86	32	118	0.00002
Arthrobacter sp. QXT-31	1357915	S	70	24	94	0.00002
Arthrobacter sp. PAMC 25486	1494608	S	64	24	88	0.00002
Arthrobacter sp. YN	2020486	S	56	19	75	0.00001
Arthrobacter sp. PGP41	2079227	S	56	18	74	0.00001
Kocuria turfanensis	388357	S	109	67	176	0.00003
Kocuria flava	446860	S	98	89	187	0.00003
Kocuria palustris	71999	S	96	72	168	0.00003
Pseudarthrobacter phenanthrenivorans	361575	S	127	81	208	0.00004
Pseudarthrobacter chlorophenolicus	85085	S	77	26	103	0.00002
Pseudarthrobacter sulfonivorans	121292	S	67	14	81	0.00001
Pseudarthrobacter equi	728066	S	42	15	57	0.00001
Glutamicibacter arilaitensis	256701	S	159	57	216	0.00004
Micrococcus luteus	1270	S	139	133	272	0.00005
Zhihengliuella sp. ISTPL4	2058657	S	131	374	505	0.00009
Sinomonas atrocyanea	37927	S	101	25	126	0.00002
Auritidibacter sp. NML130574	2170745	S	95	17	112	0.00002
Rothia dentocariosa	2047	S	42	15	57	0.00001
Rothia mucilaginosa	43675	S	29	7	36	0.00001
Psychromicrobium lacuslunae	1618207	S	45	3	48	0.00001
Neomicrococcus aestuarii	556325	S	33	24	57	0.00001
Paenarthrobacter aurescens	43663	S	19	138	157	0.00003
Renibacterium salmoninarum	1646	S	11	1	12	0.00000
Intrasporangium calvum	53358	S	368	103	471	0.00009
Arsenicicoccus sp. oral taxon 190	1658671	S	280	175	455	0.00008
Janibacter indicus	857417	S	247	152	399	0.00007
Serinicoccus sp. JLT9	1758689	S	218	85	303	0.00006
Ornithinimicrobium sp. AMA3305	2283195	S	177	60	237	0.00004
Phycicoccus dokdonensis	443156	S	105	40	145	0.00003
Brachybacterium saurashtrense	556288	S	112	48	160	0.00003
Brachybacterium ginsengisoli	1331682	S	111	46	157	0.00003
Brachybacterium sp. P6-10-X1	1903186	S	110	33	143	0.00003
Brachybacterium sp. VR2415	2017485	S	91	48	139	0.00003
Brachybacterium faecium	43669	S	84	39	123	0.00002
Brachybacterium sp. VM2412	2017484	S	78	42	120	0.00002
Dermabacter vaginalis	1630135	S	41	124	165	0.00003
Devriesea agamarum	472569	S	35	3	38	0.00001
Cellulosimicrobium cellulans	1710	S	139	81	220	0.00004
Cellulosimicrobium sp. TH-20	1980001	S	111	83	194	0.00004
Isoptericola variabilis	139208	S	151	118	269	0.00005
Isoptericola dokdonensis	372663	S	118	73	191	0.00003
Xylanimonas cellulosilytica	186189	S	146	65	211	0.00004
Cellulomonas flavigena	1711	S	157	79	236	0.00004
Cellulomonas gilvus	11	S	143	99	242	0.00004
Cellulomonas fimi	1708	S	143	74	217	0.00004
Cellulomonas sp. PSBB021	2003551	S	142	129	271	0.00005
Paraoerskovia marina	545619	S	92	36	128	0.00002
Kytococcus sedentarius	1276	S	279	262	541	0.00010
Luteipulveratus mongoliensis	571913	S	119	25	144	0.00003
Dermacoccus nishinomiyaensis	1274	S	85	55	140	0.00003
Beutenbergia cavernae	84757	S	307	67	374	0.00007
Miniimonas sp. S16	2171623	S	167	135	302	0.00006
Brevibacterium sandarakinum	629680	S	238	65	303	0.00006
Brevibacterium linens	1703	S	77	72	149	0.00003
Brevibacterium siliguriense	1136497	S	53	12	65	0.00001
Austwickia chelonae	100225	S	149	18	167	0.00003
Dermatophilus congolensis	1863	S	26	3	29	0.00001
Sanguibacter keddieii	60920	S	111	49	160	0.00003
Jonesia denitrificans	43674	S	110	27	137	0.00002
Mycolicibacterium vanbaalenii	110539	S	745	465	1210	0.00022
Mycolicibacterium gilvum	1804	S	665	437	1102	0.00020
Mycolicibacterium chubuense	1800	S	641	156	797	0.00015
Mycolicibacterium vaccae	1810	S	427	119	546	0.00010
Mycolicibacterium rhodesiae	36814	S	405	118	523	0.00010
Mycolicibacterium smegmatis	1772	S	378	200	578	0.00011
Mycolicibacterium rutilum	370526	S	346	153	499	0.00009
Mycolicibacterium thermoresistibile	1797	S	282	77	359	0.00007
Mycolicibacterium goodii	134601	S	267	116	383	0.00007
Mycolicibacterium phlei	1771	S	260	146	406	0.00007
Mycolicibacterium aurum	1791	S	244	75	319	0.00006
Mycolicibacterium litorale	758802	S	172	26	198	0.00004
Mycolicibacterium fortuitum	1766	S	54	460	514	0.00009
Mycobacterium avium	1764	S	235	173	408	0.00007
Mycobacterium colombiense	339268	S	156	19	175	0.00003
Mycobacterium marseillense	701042	S	123	26	149	0.00003
Mycobacterium chimaera	222805	S	78	89	167	0.00003
Mycobacterium intracellulare	1767	S	58	107	165	0.00003
Mycobacterium sp. JS623	212767	S	342	32	374	0.00007
Mycobacterium shigaense	722731	S	180	17	197	0.00004
Mycobacterium simiae	1784	S	135	14	149	0.00003
Mycobacterium sp. YC-RL4	1682113	S	302	122	424	0.00008
Mycobacterium dioxanotrophicus	482462	S	288	71	359	0.00007
Mycobacterium sp. djl-10	1879023	S	280	38	318	0.00006
Mycobacterium sp. MS1601	1936029	S	254	28	282	0.00005
Mycobacterium sp. EPa45	1545728	S	201	19	220	0.00004
Mycobacterium kansasii	1768	S	181	18	199	0.00004
Mycobacterium sp. JLS	164757	S	149	152	301	0.00005
Mycobacterium haemophilum	29311	S	113	4	117	0.00002
Mycobacterium marinum	1781	S	78	17	95	0.00002
Mycobacterium canettii	78331	S	55	5	60	0.00001
Mycobacterium tuberculosis	1773	S	18	3160	3178	0.00058
Mycobacterium sp. WY10	1920667	S	48	26	74	0.00001
Mycobacterium leprae	1769	S	29	0	29	0.00001
Mycobacterium sp. VKM Ac-1817D	1273687	S	27	220	247	0.00005
Mycobacterium sp. PYR15	2051552	S	21	11	32	0.00001
Mycobacterium sp. KMS	189918	S	10	234	244	0.00004
Mycobacteroides abscessus	36809	S	253	52	305	0.00006
Mycobacteroides immunogenum	83262	S	99	27	126	0.00002
Mycobacteroides saopaulense	1578165	S	69	10	79	0.00001
Mycobacteroides chelonae	1774	S	60	458	518	0.00009
[Mycobacterium] stephanolepidis	1520670	S	53	18	71	0.00001
Mycolicibacter sinensis	875328	S	208	41	249	0.00005
Mycolicibacter terrae	1788	S	133	36	169	0.00003
Hoyosella subflava	639313	S	82	5	87	0.00002
Rhodococcus opacus	37919	S	280	80	360	0.00007
Rhodococcus hoagii	43767	S	169	83	252	0.00005
Rhodococcus ruber	1830	S	150	85	235	0.00004
Rhodococcus sp. B7740	1564114	S	146	30	176	0.00003
Rhodococcus sp. S2-17	1990687	S	140	31	171	0.00003
Rhodococcus sp. MTM3W5.2	1805827	S	101	36	137	0.00002
Rhodococcus rhodochrous	1829	S	90	71	161	0.00003
Rhodococcus sp. PBTS 1	1653478	S	76	27	103	0.00002
Rhodococcus sp. WMMA185	679318	S	72	14	86	0.00002
Rhodococcus coprophilus	38310	S	59	16	75	0.00001
Rhodococcus jostii	132919	S	55	23	78	0.00001
Rhodococcus fascians	1828	S	31	37	68	0.00001
Rhodococcus pyridinivorans	103816	S	31	355	386	0.00007
Rhodococcus erythropolis	1833	S	30	160	190	0.00003
Rhodococcus aetherivorans	191292	S	22	159	181	0.00003
Rhodococcus sp. PBTS 2	1653479	S	21	26	47	0.00001
Rhodococcus sp. H-CA8f	1727214	S	11	100	111	0.00002
Nocardia brasiliensis	37326	S	277	73	350	0.00006
Nocardia soli	134962	S	274	88	362	0.00007
Nocardia farcinica	37329	S	234	145	379	0.00007
Nocardia cyriacigeorgica	135487	S	210	80	290	0.00005
Nocardia seriolae	37332	S	186	51	237	0.00004
Nocardia terpenica	455432	S	147	37	184	0.00003
Nocardia nova	37330	S	136	28	164	0.00003
Corynebacterium timonense	441500	S	189	37	226	0.00004
Corynebacterium halotolerans	225326	S	172	26	198	0.00004
Corynebacterium maris	575200	S	148	12	160	0.00003
Corynebacterium jeikeium	38289	S	128	240	368	0.00007
Corynebacterium diphtheriae	1717	S	121	42	163	0.00003
Corynebacterium uterequi	1072256	S	100	10	110	0.00002
Corynebacterium mycetoides	38302	S	95	38	133	0.00002
Corynebacterium terpenotabidum	89154	S	82	18	100	0.00002
Corynebacterium sphenisci	191493	S	79	31	110	0.00002
Corynebacterium sp. 2184	2079535	S	77	15	92	0.00002
Corynebacterium provencense	1737425	S	76	12	88	0.00002
Corynebacterium frankenforstense	1230998	S	70	21	91	0.00002
Corynebacterium doosanense	1121358	S	61	46	107	0.00002
Corynebacterium vitaeruminis	38305	S	59	13	72	0.00001
Corynebacterium glutamicum	1718	S	58	363	421	0.00008
Corynebacterium phocae	161895	S	56	4	60	0.00001
Corynebacterium marinum	349751	S	51	13	64	0.00001
Corynebacterium aquilae	203263	S	50	7	57	0.00001
Corynebacterium imitans	156978	S	50	29	79	0.00001
Corynebacterium variabile	1727	S	46	70	116	0.00002
Corynebacterium glyciniphilum	1404244	S	41	7	48	0.00001
Corynebacterium singulare	161899	S	40	26	66	0.00001
Corynebacterium urealyticum	43771	S	37	89	126	0.00002
Corynebacterium epidermidicanis	1050174	S	37	6	43	0.00001
Corynebacterium aurimucosum	169292	S	37	4	41	0.00001
Corynebacterium atypicum	191610	S	36	13	49	0.00001
Corynebacterium efficiens	152794	S	35	5	40	0.00001
Corynebacterium lactis	1231000	S	34	5	39	0.00001
Corynebacterium ulcerans	65058	S	32	10	42	0.00001
Corynebacterium genitalium	38288	S	32	4	36	0.00001
Corynebacterium riegelii	156976	S	31	6	37	0.00001
Corynebacterium striatum	43770	S	31	37	68	0.00001
Corynebacterium ureicelerivorans	401472	S	30	8	38	0.00001
Corynebacterium cystitidis	35757	S	30	1	31	0.00001
Corynebacterium falsenii	108486	S	28	36	64	0.00001
Corynebacterium sp. 2183	2080740	S	28	3	31	0.00001
Corynebacterium kroppenstedtii	161879	S	27	3	30	0.00001
Corynebacterium humireducens	1223514	S	27	5	32	0.00001
Corynebacterium flavescens	28028	S	26	4	30	0.00001
Corynebacterium glaucum	187491	S	25	3	28	0.00001
Corynebacterium renale	1724	S	25	109	134	0.00002
Corynebacterium testudinoris	136857	S	23	5	28	0.00001
Corynebacterium simulans	146827	S	20	14	34	0.00001
Corynebacterium resistens	258224	S	19	18	37	0.00001
Corynebacterium camporealensis	161896	S	18	2	20	0.00000
Corynebacterium minutissimum	38301	S	18	3	21	0.00000
Corynebacterium ammoniagenes	1697	S	18	2	20	0.00000
Corynebacterium mustelae	571915	S	15	0	15	0.00000
Corynebacterium casei	160386	S	14	7	21	0.00000
Corynebacterium deserti	1408191	S	14	4	18	0.00000
Corynebacterium pseudotuberculosis	1719	S	14	2	16	0.00000
Corynebacterium sp. NML98-0116	702967	S	12	3	15	0.00000
Corynebacterium sp. ATCC 6931	1487956	S	12	7	19	0.00000
Corynebacterium crudilactis	1652495	S	12	11	23	0.00000
Gordonia sp. KTR9	337191	S	277	82	359	0.00007
Gordonia iterans	1004901	S	270	150	420	0.00008
Gordonia terrae	2055	S	266	99	365	0.00007
Gordonia phthalatica	1136941	S	214	102	316	0.00006
Gordonia polyisoprenivorans	84595	S	196	40	236	0.00004
Gordonia sp. 1D	1737359	S	187	81	268	0.00005
Gordonia sp. YC-JH1	2059875	S	169	214	383	0.00007
Gordonia rubripertincta	36822	S	102	73	175	0.00003
Gordonia bronchialis	2054	S	96	35	131	0.00002
Dietzia timorensis	499555	S	154	177	331	0.00006
Dietzia sp. JS16-p6b	2052657	S	144	51	195	0.00004
Dietzia psychralcaliphila	139021	S	69	25	94	0.00002
Dietzia lutea	546160	S	51	32	83	0.00002
Dietzia sp. oral taxon 368	712270	S	46	40	86	0.00002
Tsukamurella tyrosinosolvens	57704	S	135	49	184	0.00003
Tsukamurella paurometabola	2061	S	119	28	147	0.00003
Segniliparus rotundus	286802	S	55	3	58	0.00001
Lawsonella clevelandensis	1528099	S	29	5	34	0.00001
Streptomyces niveus	193462	S	362	123	485	0.00009
Streptomyces katrae	68223	S	273	160	433	0.00008
Streptomyces xiamenensis	408015	S	251	85	336	0.00006
Streptomyces sp. P3	2135430	S	248	93	341	0.00006
Streptomyces formicae	1616117	S	247	84	331	0.00006
Streptomyces globisporus	1908	S	75	92	167	0.00003
Streptomyces griseus	1911	S	57	44	101	0.00002
Streptomyces bacillaris	68179	S	53	159	212	0.00004
Streptomyces anulatus	1892	S	40	30	70	0.00001
Streptomyces chartreusis	1969	S	231	115	346	0.00006
Streptomyces sp. RTd22	1841249	S	215	69	284	0.00005
Streptomyces venezuelae	54571	S	211	102	313	0.00006
Streptomyces glaucescens	1907	S	207	132	339	0.00006
Streptomyces alboflavus	67267	S	198	70	268	0.00005
Streptomyces lydicus	47763	S	166	196	362	0.00007
Streptomyces sp. fd1-xmd	1812480	S	156	112	268	0.00005
Streptomyces sp. TLI_053	1855352	S	155	78	233	0.00004
Streptomyces atratus	1893	S	153	51	204	0.00004
Streptomyces pristinaespiralis	38300	S	151	61	212	0.00004
Streptomyces dengpaensis	2049881	S	148	54	202	0.00004
Streptomyces sp. 2323.1	1938841	S	142	70	212	0.00004
Streptomyces cattleya	29303	S	135	59	194	0.00004
Streptomyces clavuligerus	1901	S	132	60	192	0.00004
Streptomyces bingchenggensis	379067	S	129	37	166	0.00003
Streptomyces albulus	68570	S	129	71	200	0.00004
Streptomyces pactum	68249	S	126	80	206	0.00004
Streptomyces olivoreticuli	68246	S	125	56	181	0.00003
Streptomyces sp. SM18	1736046	S	124	57	181	0.00003
Streptomyces qaidamensis	1783515	S	115	58	173	0.00003
Streptomyces rubrolavendulae	285473	S	115	70	185	0.00003
Streptomyces griseorubiginosus	67304	S	112	52	164	0.00003
Streptomyces lincolnensis	1915	S	109	46	155	0.00003
Streptomyces sp. HNM0039	2174846	S	108	63	171	0.00003
Streptomyces scabiei	1930	S	107	37	144	0.00003
Streptomyces sp. 3214.6	1882757	S	107	48	155	0.00003
Streptomyces sp. 11-1-2	1851167	S	106	595	701	0.00013
Streptomyces vietnamensis	362257	S	104	59	163	0.00003
Streptomyces avermitilis	33903	S	102	39	141	0.00003
Streptomyces sp. SCSIO 03032	1109743	S	102	32	134	0.00002
Streptomyces davaonensis	348043	S	101	41	142	0.00003
Streptomyces sp. CFMR 7	1649184	S	100	508	608	0.00011
Streptomyces sp. ZFG47	2184053	S	98	36	134	0.00002
Streptomyces sp. GSSD-12	2282738	S	98	36	134	0.00002
Streptomyces lunaelactis	1535768	S	93	30	123	0.00002
Streptomyces roseochromogenus	285450	S	91	41	132	0.00002
Streptomyces sp. CB09001	2083284	S	90	111	201	0.00004
Streptomyces reticuli	1926	S	89	59	148	0.00003
Streptomyces sp. CdTB01	1725411	S	87	41	128	0.00002
Streptomyces lavendulae	1914	S	86	46	132	0.00002
Streptomyces sp. Go-475	2072505	S	84	59	143	0.00003
Streptomyces sp. SirexAA-E	862751	S	84	43	127	0.00002
Streptomyces albireticuli	1940	S	82	40	122	0.00002
Streptomyces hygroscopicus	1912	S	82	328	410	0.00007
Streptomyces collinus	42684	S	80	46	126	0.00002
Streptomyces nigra	1827580	S	80	46	126	0.00002
Streptomyces puniciscabiei	164348	S	79	41	120	0.00002
Streptomyces sp. NEAU-S7GS2	2202000	S	77	33	110	0.00002
Streptomyces xinghaiensis	1038928	S	73	33	106	0.00002
Streptomyces griseochromogenes	68214	S	72	31	103	0.00002
Streptomyces nodosus	40318	S	72	22	94	0.00002
Streptomyces albus	1888	S	68	135	203	0.00004
Streptomyces sp. WAC00288	2094021	S	64	40	104	0.00002
Streptomyces sp. CMB-StM0423	2059884	S	63	44	107	0.00002
Streptomyces sp. CCM_MD2014	1561022	S	63	56	119	0.00002
Streptomyces globosus	68209	S	61	37	98	0.00002
Streptomyces peucetius	1950	S	61	25	86	0.00002
Streptomyces spongiicola	1690221	S	59	34	93	0.00002
Streptomyces pluripotens	1355015	S	58	20	78	0.00001
Streptomyces sp. Mg1	465541	S	56	30	86	0.00002
Streptomyces ambofaciens	1889	S	54	46	100	0.00002
Streptomyces antibioticus	1890	S	53	31	84	0.00002
Streptomyces sp. ETH9427	2211357	S	52	45	97	0.00002
Streptomyces violaceusniger	68280	S	52	55	107	0.00002
Streptomyces gilvosporeus	553510	S	51	22	73	0.00001
Streptomyces actuosus	1885	S	51	33	84	0.00002
Streptomyces sp. CNQ-509	444103	S	51	37	88	0.00002
Streptomyces sp. SAT1	1849967	S	49	29	78	0.00001
Streptomyces noursei	1971	S	44	62	106	0.00002
Streptomyces violaceoruber	1935	S	43	32	75	0.00001
Streptomyces parvulus	146923	S	38	26	64	0.00001
Streptomyces cyaneogriseus	68192	S	37	70	107	0.00002
Streptomyces fulvissimus	68202	S	33	27	60	0.00001
Streptomyces sp. 4F	1751294	S	33	31	64	0.00001
Streptomyces sp. 769	1262452	S	31	42	73	0.00001
Streptomyces sp. TN58	234612	S	31	22	53	0.00001
Streptomyces leeuwenhoekii	1437453	S	28	44	72	0.00001
Streptomyces koyangensis	188770	S	28	51	79	0.00001
Streptomyces sp. MOE7	1961713	S	22	66	88	0.00002
Streptomyces lividans	1916	S	21	903	924	0.00017
Streptomyces sp. 3211	1964449	S	21	60	81	0.00001
Streptomyces sp. FR-008	206662	S	21	330	351	0.00006
Streptomyces sp. S8	1837283	S	20	37	57	0.00001
Streptomyces sp. Sge12	1972846	S	20	66	86	0.00002
Streptomyces sp. CLI2509	1984801	S	19	169	188	0.00003
Streptomyces sp. Tue 6075	1661694	S	19	27	46	0.00001
Streptomyces sp. Tu6071	355249	S	16	129	145	0.00003
Streptomyces cavourensis	67258	S	16	82	98	0.00002
Kitasatospora sp. MMS16-BH015	2018025	S	265	129	394	0.00007
Kitasatospora setae	2066	S	127	75	202	0.00004
Kitasatospora aureofaciens	1894	S	107	67	174	0.00003
Kitasatospora albolonga	68173	S	57	83	140	0.00003
Streptacidiphilus sp. DSM 106435	2126346	S	220	114	334	0.00006
Tessaracoccus sp. T2.5-30	1909732	S	715	290	1005	0.00018
Tessaracoccus flavescens	399497	S	361	313	674	0.00012
Tessaracoccus flavus	1610493	S	358	179	537	0.00010
Tessaracoccus aquimaris	1332264	S	249	125	374	0.00007
Tessaracoccus sp. Marseille-P5995	2161816	S	145	147	292	0.00005
Cutibacterium acnes	1747	S	339	189	528	0.00010
Cutibacterium avidum	33010	S	99	51	150	0.00003
Cutibacterium granulosum	33011	S	40	21	61	0.00001
Pseudopropionibacterium propionicum	1750	S	317	115	432	0.00008
Microlunatus soli	630515	S	164	20	184	0.00003
Microlunatus phosphovorus	29405	S	128	27	155	0.00003
Auraticoccus monumenti	675864	S	196	58	254	0.00005
Propionibacterium freudenreichii	1744	S	105	111	216	0.00004
Propionibacterium sp. oral taxon 193	671223	S	44	30	74	0.00001
Acidipropionibacterium acidipropionici	1748	S	83	98	181	0.00003
Acidipropionibacterium virtanenii	2057246	S	45	11	56	0.00001
Aeromicrobium marinum	219314	S	275	97	372	0.00007
Aeromicrobium sp. 592	2079793	S	255	85	340	0.00006
Aeromicrobium erythreum	2041	S	141	62	203	0.00004
Aeromicrobium choanae	1736691	S	132	49	181	0.00003
Aeromicrobium sp. A1-2	2107713	S	128	23	151	0.00003
Nocardioides sp. CF8	110319	S	305	111	416	0.00008
Nocardioides sp. JS614	196162	S	274	101	375	0.00007
Nocardioides dokdonensis	450734	S	178	79	257	0.00005
Nocardioides sp. 78	2045452	S	158	62	220	0.00004
Pimelobacter simplex	2045	S	368	144	512	0.00009
Friedmanniella sagamiharensis	546874	S	217	90	307	0.00006
Friedmanniella luteola	546871	S	125	44	169	0.00003
Marmoricola scoriae	642780	S	278	138	416	0.00008
Kribbella flavida	182640	S	217	67	284	0.00005
Actinopolymorpha singaporensis	117157	S	215	42	257	0.00005
Micropruina glycogenica	75385	S	211	97	308	0.00006
Amycolatopsis methanolica	1814	S	351	165	516	0.00009
Amycolatopsis mediterranei	33910	S	290	-290	0	0.00000
Amycolatopsis sp. AA4	1896961	S	275	92	367	0.00007
Amycolatopsis albispora	1804986	S	202	142	344	0.00006
Amycolatopsis orientalis	31958	S	116	130	246	0.00004
Amycolatopsis sp. BJA-103	1911175	S	97	55	152	0.00003
Amycolatopsis keratiniphila	129921	S	72	218	290	0.00005
Amycolatopsis japonica	208439	S	45	80	125	0.00002
Pseudonocardia dioxanivorans	240495	S	256	100	356	0.00006
Pseudonocardia sp. AL041005-10	445576	S	236	158	394	0.00007
Pseudonocardia sp. HH130630-07	1690815	S	191	155	346	0.00006
Pseudonocardia sp. HH130629-09	1641402	S	129	145	274	0.00005
Saccharomonospora marina	632569	S	196	88	284	0.00005
Saccharomonospora azurea	40988	S	193	80	273	0.00005
Saccharomonospora viridis	1852	S	143	35	178	0.00003
Saccharomonospora cyanea	40989	S	66	42	108	0.00002
Saccharomonospora glauca	40990	S	59	30	89	0.00002
Actinoalloteichus hymeniacidonis	340345	S	120	48	168	0.00003
Actinoalloteichus sp. AHMU CJ021	2072503	S	118	26	144	0.00003
Actinoalloteichus hoggarensis	1470176	S	56	52	108	0.00002
Saccharopolyspora erythraea	1836	S	307	129	436	0.00008
Saccharothrix espanaensis	103731	S	266	136	402	0.00007
Kibdelosporangium phytohabitans	860235	S	233	48	281	0.00005
Actinosynnema pretiosum	42197	S	64	224	288	0.00005
Kutzneria albida	43357	S	223	80	303	0.00006
Lentzea guizhouensis	1586287	S	204	72	276	0.00005
Alloactinosynnema sp. L-07	1653480	S	192	73	265	0.00005
Prauserella marina	530584	S	184	25	209	0.00004
Allokutzneria albata	211114	S	149	65	214	0.00004
Micromonospora echinospora	1877	S	229	108	337	0.00006
Micromonospora narathiwatensis	299146	S	164	125	289	0.00005
Micromonospora coriariae	285665	S	152	83	235	0.00004
Micromonospora chokoriensis	356851	S	145	69	214	0.00004
Micromonospora sp. WMMA2032	2039870	S	134	122	256	0.00005
Micromonospora rifamycinica	291594	S	118	70	188	0.00003
Micromonospora zamorensis	709883	S	105	49	154	0.00003
Micromonospora echinofusca	47858	S	96	73	169	0.00003
Micromonospora krabiensis	307121	S	94	55	149	0.00003
Micromonospora echinaurantiaca	47857	S	89	72	161	0.00003
Micromonospora inositola	47865	S	87	66	153	0.00003
Micromonospora sp. B006	2201999	S	85	84	169	0.00003
Micromonospora coxensis	356852	S	84	81	165	0.00003
Micromonospora viridifaciens	1881	S	80	55	135	0.00002
Micromonospora auratinigra	261654	S	80	66	146	0.00003
Micromonospora purpureochromogenes	47872	S	62	53	115	0.00002
Micromonospora siamensis	299152	S	57	44	101	0.00002
Micromonospora aurantiaca	47850	S	28	213	241	0.00004
Actinoplanes friuliensis	196914	S	280	115	395	0.00007
Actinoplanes sp. N902-109	649831	S	206	109	315	0.00006
Actinoplanes derwentensis	113562	S	187	79	266	0.00005
Actinoplanes missouriensis	1866	S	123	87	210	0.00004
Plantactinospora sp. KBS50	2024580	S	131	62	193	0.00004
Plantactinospora sp. BC1	2108470	S	20	90	110	0.00002
Plantactinospora sp. BB1	2071627	S	16	72	88	0.00002
Salinispora arenicola	168697	S	87	33	120	0.00002
Salinispora tropica	168695	S	54	21	75	0.00001
Verrucosispora maris	1003110	S	144	103	247	0.00005
Streptosporangium sp. 'caverna'	2202249	S	449	154	603	0.00011
Streptosporangium roseum	2001	S	177	77	254	0.00005
Nonomuraea sp. ATCC 55076	1909395	S	374	112	486	0.00009
Nocardiopsis dassonvillei	2014	S	217	83	300	0.00005
Nocardiopsis gilva	280236	S	147	37	184	0.00003
Nocardiopsis alba	53437	S	83	28	111	0.00002
Thermobifida fusca	2021	S	206	39	245	0.00004
Actinomadura amylolytica	1411117	S	345	195	540	0.00010
