name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptacidiphilus sp. DSM 106435	2126346	S	153	100	253	0.00007
Aeromicrobium sp. A1-2	2107713	S	640	169	809	0.00023
Aeromicrobium marinum	219314	S	324	156	480	0.00013
Aeromicrobium choanae	1736691	S	281	140	421	0.00012
Aeromicrobium erythreum	2041	S	259	156	415	0.00012
Aeromicrobium sp. 592	2079793	S	133	63	196	0.00005
Nocardioides sp. CF8	110319	S	400	192	592	0.00017
Nocardioides sp. JS614	196162	S	268	133	401	0.00011
Nocardioides sp. 78	2045452	S	215	114	329	0.00009
Nocardioides dokdonensis	450734	S	185	110	295	0.00008
Friedmanniella sagamiharensis	546874	S	403	222	625	0.00017
Friedmanniella luteola	546871	S	152	71	223	0.00006
Kribbella flavida	182640	S	320	128	448	0.00012
Pimelobacter simplex	2045	S	255	135	390	0.00011
Marmoricola scoriae	642780	S	253	173	426	0.00012
Micropruina glycogenica	75385	S	253	146	399	0.00011
Actinopolymorpha singaporensis	117157	S	233	59	292	0.00008
Tessaracoccus sp. Marseille-P5995	2161816	S	328	464	792	0.00022
Tessaracoccus aquimaris	1332264	S	227	135	362	0.00010
Tessaracoccus flavescens	399497	S	213	219	432	0.00012
Tessaracoccus sp. T2.5-30	1909732	S	189	90	279	0.00008
Tessaracoccus flavus	1610493	S	166	119	285	0.00008
Cutibacterium acnes	1747	S	485	313	798	0.00022
Cutibacterium granulosum	33011	S	355	172	527	0.00015
Cutibacterium avidum	33010	S	235	101	336	0.00009
Propionibacterium freudenreichii	1744	S	224	326	550	0.00015
Propionibacterium sp. oral taxon 193	671223	S	206	132	338	0.00009
Microlunatus soli	630515	S	210	29	239	0.00007
Microlunatus phosphovorus	29405	S	171	42	213	0.00006
Auraticoccus monumenti	675864	S	155	57	212	0.00006
Acidipropionibacterium acidipropionici	1748	S	79	96	175	0.00005
Acidipropionibacterium virtanenii	2057246	S	60	20	80	0.00002
Pseudopropionibacterium propionicum	1750	S	151	69	220	0.00006
Propionimicrobium sp. Marseille-P3275	1871034	S	17	15	32	0.00001
Amycolatopsis albispora	1804986	S	340	274	614	0.00017
Amycolatopsis mediterranei	33910	S	319	-319	0	0.00000
Amycolatopsis methanolica	1814	S	292	163	455	0.00013
Amycolatopsis sp. AA4	1896961	S	245	99	344	0.00010
Amycolatopsis orientalis	31958	S	134	171	305	0.00009
Amycolatopsis sp. BJA-103	1911175	S	51	33	84	0.00002
Amycolatopsis japonica	208439	S	41	82	123	0.00003
Amycolatopsis keratiniphila	129921	S	37	124	161	0.00004
Pseudonocardia dioxanivorans	240495	S	389	188	577	0.00016
Pseudonocardia sp. AL041005-10	445576	S	152	160	312	0.00009
Pseudonocardia sp. HH130629-09	1641402	S	141	284	425	0.00012
Pseudonocardia sp. HH130630-07	1690815	S	120	169	289	0.00008
Saccharomonospora marina	632569	S	351	182	533	0.00015
Saccharomonospora cyanea	40989	S	126	89	215	0.00006
Saccharomonospora azurea	40988	S	104	49	153	0.00004
Saccharomonospora viridis	1852	S	96	27	123	0.00003
Saccharomonospora glauca	40990	S	60	35	95	0.00003
Actinoalloteichus hymeniacidonis	340345	S	200	119	319	0.00009
Actinoalloteichus sp. AHMU CJ021	2072503	S	123	38	161	0.00004
Actinoalloteichus hoggarensis	1470176	S	48	70	118	0.00003
Kibdelosporangium phytohabitans	860235	S	473	123	596	0.00017
Prauserella marina	530584	S	416	69	485	0.00014
Lentzea guizhouensis	1586287	S	269	115	384	0.00011
Saccharopolyspora erythraea	1836	S	190	98	288	0.00008
Actinosynnema pretiosum	42197	S	85	216	301	0.00008
Alloactinosynnema sp. L-07	1653480	S	186	86	272	0.00008
Kutzneria albida	43357	S	155	68	223	0.00006
Allokutzneria albata	211114	S	153	83	236	0.00007
Saccharothrix espanaensis	103731	S	95	58	153	0.00004
Micromonospora coxensis	356852	S	202	190	392	0.00011
Micromonospora chokoriensis	356851	S	190	86	276	0.00008
Micromonospora echinospora	1877	S	177	89	266	0.00007
Micromonospora inositola	47865	S	160	115	275	0.00008
Micromonospora coriariae	285665	S	141	73	214	0.00006
Micromonospora viridifaciens	1881	S	140	92	232	0.00006
Micromonospora echinaurantiaca	47857	S	132	105	237	0.00007
Micromonospora rifamycinica	291594	S	119	74	193	0.00005
Micromonospora narathiwatensis	299146	S	102	74	176	0.00005
Micromonospora sp. B006	2201999	S	98	79	177	0.00005
Micromonospora siamensis	299152	S	95	74	169	0.00005
Micromonospora sp. L5	648999	S	87	413	500	0.00014
Micromonospora echinofusca	47858	S	82	63	145	0.00004
Micromonospora auratinigra	261654	S	71	55	126	0.00004
Micromonospora krabiensis	307121	S	68	42	110	0.00003
Micromonospora aurantiaca	47850	S	65	198	263	0.00007
Micromonospora sp. WMMA2032	2039870	S	61	52	113	0.00003
Micromonospora purpureochromogenes	47872	S	60	50	110	0.00003
Micromonospora zamorensis	709883	S	50	21	71	0.00002
Actinoplanes friuliensis	196914	S	420	181	601	0.00017
Actinoplanes derwentensis	113562	S	357	150	507	0.00014
Actinoplanes sp. N902-109	649831	S	240	137	377	0.00011
Actinoplanes missouriensis	1866	S	189	139	328	0.00009
Salinispora arenicola	168697	S	255	90	345	0.00010
Salinispora tropica	168695	S	148	54	202	0.00006
Plantactinospora sp. KBS50	2024580	S	120	64	184	0.00005
Plantactinospora sp. BC1	2108470	S	68	139	207	0.00006
Plantactinospora sp. BB1	2071627	S	51	107	158	0.00004
Verrucosispora maris	1003110	S	200	148	348	0.00010
Streptosporangium sp. 'caverna'	2202249	S	297	160	457	0.00013
Streptosporangium roseum	2001	S	177	121	298	0.00008
Nonomuraea sp. ATCC 55076	1909395	S	269	108	377	0.00011
Nocardiopsis dassonvillei	2014	S	313	138	451	0.00013
Nocardiopsis gilva	280236	S	213	68	281	0.00008
Nocardiopsis alba	53437	S	126	52	178	0.00005
Thermobifida fusca	2021	S	129	32	161	0.00004
Thermomonospora curvata	2020	S	323	158	481	0.00013
Actinomadura amylolytica	1411117	S	264	185	449	0.00013
Actinomyces sp. oral taxon 414	712122	S	239	161	400	0.00011
Actinomyces radicidentis	111015	S	171	193	364	0.00010
Actinomyces pacaensis	1852377	S	151	25	176	0.00005
Actinomyces meyeri	52773	S	148	31	179	0.00005
Actinomyces sp. 2129	2321394	S	133	15	148	0.00004
Actinomyces sp. Z16	2079536	S	104	20	124	0.00003
Actinomyces sp. VUL4_3	1912795	S	83	13	96	0.00003
Actinomyces radingae	131110	S	68	18	86	0.00002
Actinomyces oris	544580	S	64	44	108	0.00003
Actinomyces sp. oral taxon 897	2081702	S	52	14	66	0.00002
Actinomyces sp. Chiba101	1851395	S	48	44	92	0.00003
Actinomyces gaoshouyii	1960083	S	42	38	80	0.00002
Actinomyces hongkongensis	178339	S	34	48	82	0.00002
Trueperella pyogenes	1661	S	367	314	681	0.00019
Actinotignum sp. 313	2171980	S	99	10	109	0.00003
Actinotignum schaalii	59505	S	58	5	63	0.00002
Arcanobacterium haemolyticum	28264	S	39	76	115	0.00003
Arcanobacterium phocae	131112	S	30	8	38	0.00001
Mobiluncus curtisii	2051	S	43	47	90	0.00003
Frankia sp. EAN1pec	298653	S	405	118	523	0.00015
Frankia inefficax	298654	S	245	75	320	0.00009
Frankia symbiont of Datisca glomerata	656024	S	216	54	270	0.00008
Frankia alni	1859	S	143	95	238	0.00007
Frankia casuarinae	106370	S	143	42	185	0.00005
Frankia sp. QA3	710111	S	128	77	205	0.00006
Jatrophihabitans sp. GAS493	1907575	S	175	52	227	0.00006
Frankineae bacterium MT45	1882833	S	162	47	209	0.00006
Bifidobacterium longum	216816	S	204	281	485	0.00014
Bifidobacterium breve	1685	S	148	240	388	0.00011
Bifidobacterium pseudolongum	1694	S	107	29	136	0.00004
Bifidobacterium adolescentis	1680	S	103	31	134	0.00004
Bifidobacterium choerinum	35760	S	98	121	219	0.00006
Bifidobacterium angulatum	1683	S	84	22	106	0.00003
Bifidobacterium thermophilum	33905	S	76	43	119	0.00003
Bifidobacterium animalis	28025	S	73	55	128	0.00004
Bifidobacterium dentium	1689	S	61	-61	0	0.00000
Bifidobacterium scardovii	158787	S	57	7	64	0.00002
Bifidobacterium bifidum	1681	S	53	34	87	0.00002
Bifidobacterium actinocoloniiforme	638619	S	41	3	44	0.00001
Bifidobacterium kashiwanohense	630129	S	40	36	76	0.00002
Bifidobacterium asteroides	1684	S	16	-16	0	0.00000
Bifidobacterium catenulatum	1686	S	15	24	39	0.00001
Parascardovia denticolens	78258	S	55	18	73	0.00002
Gardnerella vaginalis	2702	S	19	22	41	0.00001
Scardovia inopinata	78259	S	11	8	19	0.00001
Nakamurella multipartita	53461	S	411	161	572	0.00016
Nakamurella panacisegetis	1090615	S	254	65	319	0.00009
Geodermatophilus obscurus	1861	S	297	199	496	0.00014
Modestobacter marinus	477641	S	165	99	264	0.00007
Blastococcus saxobsidens	138336	S	150	76	226	0.00006
Candidatus Planktophila versatilis	1884905	S	239	87	326	0.00009
Candidatus Planktophila limnetica	573600	S	118	24	142	0.00004
Candidatus Planktophila sulfonica	1884904	S	56	71	127	0.00004
Candidatus Planktophila lacus	1884913	S	49	27	76	0.00002
Candidatus Planktophila vernalis	1884907	S	15	43	58	0.00002
Jiangella sp. DSM 45060	1798224	S	223	127	350	0.00010
Jiangella alkaliphila	419479	S	217	189	406	0.00011
Actinobacteria bacterium IMCC26256	1650658	S	343	1	344	0.00010
Catenulispora acidiphila	304895	S	320	115	435	0.00012
Stackebrandtia nassauensis	283811	S	258	37	295	0.00008
Kineococcus radiotolerans	131568	S	254	177	431	0.00012
Thermobispora bispora	2006	S	242	95	337	0.00009
Actinopolyspora erythraea	414996	S	185	34	219	0.00006
Acidothermus cellulolyticus	28049	S	116	13	129	0.00004
Denitrobacterium detoxificans	79604	S	169	132	301	0.00008
Gordonibacter massiliensis	1841863	S	51	2	53	0.00001
Gordonibacter pamelaeae	471189	S	45	20	65	0.00002
Gordonibacter urolithinfaciens	1335613	S	40	24	64	0.00002
Eggerthella lenta	84112	S	93	84	177	0.00005
Eggerthella sp. YY7918	502558	S	51	20	71	0.00002
Adlercreutzia equolifaciens	446660	S	91	15	106	0.00003
Slackia heliotrinireducens	84110	S	37	0	37	0.00001
Phoenicibacter massiliensis	1944646	S	24	15	39	0.00001
Olsenella sp. Marseille-P2300	1805478	S	120	42	162	0.00005
Olsenella umbonata	604330	S	95	91	186	0.00005
Olsenella sp. oral taxon 807	712411	S	59	2	61	0.00002
Olsenella uli	133926	S	52	2	54	0.00002
Olsenella sp. GAM18	2109685	S	51	8	59	0.00002
Libanicoccus massiliensis	1871022	S	25	8	33	0.00001
Collinsella aerofaciens	74426	S	119	45	164	0.00005
Coriobacteriaceae bacterium 68-1-3	1531429	S	51	83	134	0.00004
Coriobacterium glomerans	33871	S	50	0	50	0.00001
Conexibacter woesei	191495	S	505	72	577	0.00016
Rubrobacter radiotolerans	42256	S	178	23	201	0.00006
Rubrobacter xylanophilus	49319	S	172	7	179	0.00005
Rubrobacter indioceani	2051957	S	90	7	97	0.00003
Euzebya sp. DY32-46	1608957	S	316	13	329	0.00009
Acidimicrobium ferrooxidans	53635	S	249	9	258	0.00007
Actinobacteria bacterium IMCC25003	1848255	S	39	69	108	0.00003
Actinobacteria bacterium IMCC26077	1848755	S	23	1	24	0.00001
Actinobacteria bacterium IMCC26103	1848756	S	17	10	27	0.00001
Bacillus licheniformis	1402	S	179	1762	1941	0.00054
Bacillus subtilis	1423	S	93	1201	1294	0.00036
Bacillus sonorensis	119858	S	13	3	16	0.00000
Bacillus paralicheniformis	1648923	S	11	4	15	0.00000
Bacillus mycoides	1405	S	43	64	107	0.00003
Bacillus cereus	1396	S	27	207	234	0.00007
Bacillus thuringiensis	1428	S	13	107	120	0.00003
Bacillus clausii	79880	S	149	25	174	0.00005
Bacillus butanolivorans	421767	S	126	52	178	0.00005
Bacillus glycinifermentans	1664069	S	113	34	147	0.00004
Bacillus filamentosus	1402861	S	50	17	67	0.00002
Bacillus coagulans	1398	S	45	30	75	0.00002
Bacillus sp. OxB-1	98228	S	39	14	53	0.00001
Bacillus megaterium	1404	S	32	40	72	0.00002
Bacillus simplex	1478	S	31	14	45	0.00001
Bacillus muralis	264697	S	24	8	32	0.00001
Bacillus cellulosilyticus	1413	S	23	3	26	0.00001
Bacillus flexus	86664	S	22	12	34	0.00001
Bacillus gobiensis	1441095	S	19	5	24	0.00001
Bacillus sp. Y1	352858	S	18	8	26	0.00001
Bacillus safensis	561879	S	18	8	26	0.00001
Bacillus weihaiensis	1547283	S	17	8	25	0.00001
Bacillus oceanisediminis	665099	S	16	5	21	0.00001
Bacillus thermoamylovorans	35841	S	14	3	17	0.00000
Bacillus pseudofirmus	79885	S	13	3	16	0.00000
Bacillus sp. X1(2014)	1565991	S	11	5	16	0.00000
Bacillus xiamenensis	1178537	S	11	4	15	0.00000
Bacillus horikoshii	79883	S	10	3	13	0.00000
Parageobacillus thermoglucosidasius	1426	S	158	232	390	0.00011
Parageobacillus genomosp. 1	1295642	S	17	4	21	0.00001
Geobacillus thermocatenulatus	33938	S	13	22	35	0.00001
Geobacillus stearothermophilus	1422	S	14	103	117	0.00003
Oceanobacillus sp. 160	2052660	S	47	14	61	0.00002
Oceanobacillus iheyensis	182710	S	10	3	13	0.00000
Anoxybacillus flavithermus	33934	S	14	43	57	0.00002
Lysinibacillus sp. Marseille-P5727	2086577	S	29	21	50	0.00001
Virgibacillus necropolis	163877	S	14	6	20	0.00001
Halobacillus halophilus	1570	S	18	20	38	0.00001
Salimicrobium jeotgali	1230341	S	16	3	19	0.00001
Paenibacillus mucilaginosus	61624	S	246	97	343	0.00010
Paenibacillus sp. 32O-W	1695218	S	131	12	143	0.00004
Paenibacillus ihbetae	1870820	S	104	12	116	0.00003
Paenibacillus sp. FSL H7-0357	1536774	S	101	13	114	0.00003
Paenibacillus sabinae	365617	S	75	10	85	0.00002
Paenibacillus beijingensis	1126833	S	64	7	71	0.00002
Paenibacillus sp. RUD330	2023772	S	54	8	62	0.00002
Paenibacillus sp. IHBB 10380	1566358	S	54	11	65	0.00002
Paenibacillus sp. FSL R5-0345	1536770	S	54	11	65	0.00002
Paenibacillus larvae	1464	S	51	-51	0	0.00000
Paenibacillus donghaensis	414771	S	46	4	50	0.00001
Paenibacillus bovis	1616788	S	46	8	54	0.00002
Paenibacillus durus	44251	S	37	7	44	0.00001
Paenibacillus sp. BIHB4019	1870819	S	35	4	39	0.00001
Paenibacillus stellifer	169760	S	35	6	41	0.00001
Paenibacillus polymyxa	1406	S	34	48	82	0.00002
Paenibacillus sp. lzh-N1	2069255	S	33	145	178	0.00005
Paenibacillus sp. JDR-2	324057	S	33	5	38	0.00001
Paenibacillus riograndensis	483937	S	31	3	34	0.00001
Paenibacillus odorifer	189426	S	28	4	32	0.00001
Paenibacillus yonginensis	1462996	S	28	6	34	0.00001
Paenibacillus kribbensis	172713	S	21	3	24	0.00001
Paenibacillus sp. CAA11	1532905	S	18	3	21	0.00001
Paenibacillus borealis	160799	S	17	2	19	0.00001
Paenibacillus lautus	1401	S	16	3	19	0.00001
Paenibacillus naphthalenovorans	162209	S	16	2	18	0.00001
Paenibacillus terrae	159743	S	15	2	17	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	14	3	17	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	11	1	12	0.00000
Paenibacillus glucanolyticus	59843	S	11	1	12	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	10	2	12	0.00000
Thermobacillus composti	377615	S	163	17	180	0.00005
Brevibacillus brevis	1393	S	31	18	49	0.00001
Brevibacillus laterosporus	1465	S	20	3	23	0.00001
Brevibacillus formosus	54913	S	10	13	23	0.00001
Paenibacillaceae bacterium GAS479	1882832	S	27	4	31	0.00001
Aneurinibacillus sp. XH2	1450761	S	12	4	16	0.00000
Tumebacillus avium	1903704	S	376	163	539	0.00015
Tumebacillus algifaecis	1214604	S	33	13	46	0.00001
Alicyclobacillus acidocaldarius	405212	S	78	4	82	0.00002
Kyrpidia spormannii	2055160	S	23	15	38	0.00001
Kyrpidia tusciae	33943	S	14	8	22	0.00001
Sporosarcina ureae	1571	S	263	91	354	0.00010
Sporosarcina psychrophila	1476	S	20	8	28	0.00001
Planococcus versutus	1302659	S	49	49	98	0.00003
Planococcus maritimus	192421	S	37	18	55	0.00002
Planococcus sp. MB-3u-03	2058136	S	28	53	81	0.00002
Planococcus plakortidis	1038856	S	14	17	31	0.00001
Jeotgalibacillus malaysiensis	1508404	S	46	18	64	0.00002
Solibacillus sp. R5-41	2048654	S	19	11	30	0.00001
Staphylococcus kloosii	29384	S	60	21	81	0.00002
Staphylococcus cohnii	29382	S	30	17	47	0.00001
Staphylococcus hominis	1290	S	23	11	34	0.00001
Staphylococcus epidermidis	1282	S	17	18	35	0.00001
Staphylococcus hyicus	1284	S	15	8	23	0.00001
Staphylococcus piscifermentans	70258	S	12	3	15	0.00000
Macrococcus caseolyticus	69966	S	15	4	19	0.00001
Listeria ivanovii	1638	S	80	1	81	0.00002
Listeria monocytogenes	1639	S	47	57	104	0.00003
Listeria seeligeri	1640	S	17	-17	0	0.00000
Exiguobacterium sp. AT1b	360911	S	18	10	28	0.00001
Exiguobacterium sibiricum	332410	S	15	81	96	0.00003
Exiguobacterium oxidotolerans	223958	S	13	46	59	0.00002
[Bacillus] selenitireducens	85683	S	25	8	33	0.00001
Novibacillus thermophilus	1471761	S	19	3	22	0.00001
Streptococcus pyogenes	1314	S	65	81	146	0.00004
Streptococcus parasanguinis	1318	S	65	27	92	0.00003
Streptococcus marmotae	1825069	S	62	13	75	0.00002
Streptococcus suis	1307	S	23	50	73	0.00002
Streptococcus mutans	1309	S	21	18	39	0.00001
Streptococcus equi	1336	S	14	5	19	0.00001
Streptococcus salivarius	1304	S	15	45	60	0.00002
Streptococcus pneumoniae	1313	S	11	529	540	0.00015
Streptococcus gordonii	1302	S	10	15	25	0.00001
Lactococcus raffinolactis	1366	S	22	4	26	0.00001
Lactococcus garvieae	1363	S	14	3	17	0.00000
Lactococcus lactis	1358	S	13	6	19	0.00001
Lactococcus piscium	1364	S	11	1	12	0.00000
Lactobacillus amylovorus	1604	S	112	136	248	0.00007
Lactobacillus acetotolerans	1600	S	91	16	107	0.00003
Lactobacillus acidipiscis	89059	S	48	15	63	0.00002
Lactobacillus plantarum	1590	S	37	67	104	0.00003
Lactobacillus mucosae	97478	S	26	21	47	0.00001
Lactobacillus delbrueckii	1584	S	22	28	50	0.00001
Lactobacillus lindneri	53444	S	18	3	21	0.00001
Lactobacillus pentosus	1589	S	17	2	19	0.00001
Lactobacillus casei	1582	S	11	9	20	0.00001
Lactobacillus apis	303541	S	16	2	18	0.00001
Lactobacillus rhamnosus	47715	S	15	3	18	0.00001
Lactobacillus brevis	1580	S	14	5	19	0.00001
Lactobacillus ruminis	1623	S	13	6	19	0.00001
Lactobacillus zymae	267363	S	12	5	17	0.00000
Lactobacillus fermentum	1613	S	10	9	19	0.00001
Lactobacillus johnsonii	33959	S	10	8	18	0.00001
Pediococcus claussenii	187452	S	18	9	27	0.00001
Enterococcus faecium	1352	S	35	43	78	0.00002
Enterococcus gilvus	160453	S	26	9	35	0.00001
Melissococcus plutonius	33970	S	11	-11	0	0.00000
Leuconostoc gelidum	1244	S	29	11	40	0.00001
Weissella cibaria	137591	S	15	15	30	0.00001
Aerococcus urinaehominis	128944	S	28	5	33	0.00001
Aerococcus urinaeequi	51665	S	20	9	29	0.00001
Carnobacterium sp. 17-4	208596	S	11	6	17	0.00000
Jeotgalibaca dankookensis	708126	S	14	4	18	0.00001
Clostridium sp. SY8519	1042156	S	94	58	152	0.00004
Clostridium botulinum	1491	S	76	65	141	0.00004
Clostridium baratii	1561	S	53	16	69	0.00002
Clostridium acetobutylicum	1488	S	34	0	34	0.00001
Clostridium saccharobutylicum	169679	S	21	6	27	0.00001
Clostridium isatidis	182773	S	15	10	25	0.00001
Clostridium aceticum	84022	S	14	2	16	0.00000
Clostridium perfringens	1502	S	13	12	25	0.00001
Clostridium taeniosporum	394958	S	13	2	15	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	11	2	13	0.00000
Clostridium kluyveri	1534	S	10	0	10	0.00000
Alkaliphilus metalliredigens	208226	S	111	21	132	0.00004
Alkaliphilus oremlandii	461876	S	12	3	15	0.00000
Geosporobacter ferrireducens	1424294	S	23	2	25	0.00001
[Clostridium] cellulosi	29343	S	166	29	195	0.00005
Ruminococcaceae bacterium CPB6	1572656	S	12	1	13	0.00000
Faecalibacterium prausnitzii	853	S	123	152	275	0.00008
Flavonifractor plautii	292800	S	73	9	82	0.00002
Ethanoligenens harbinense	253239	S	47	2	49	0.00001
Ruminococcus champanellensis	1161942	S	23	0	23	0.00001
Ruminococcus bicirculans	1160721	S	11	1	12	0.00000
Desulfotomaculum nigrificans	1565	S	29	48	77	0.00002
Desulfotomaculum ferrireducens	1833852	S	12	17	29	0.00001
Desulfitobacterium hafniense	49338	S	42	16	58	0.00002
Desulfosporosinus orientis	1563	S	27	7	34	0.00001
Syntrophobotulus glycolicus	51197	S	32	4	36	0.00001
Candidatus Desulforudis audaxviator	471827	S	26	1	27	0.00001
Desulfallas gibsoniae	102134	S	21	6	27	0.00001
Desulfofarcimen acetoxidans	58138	S	20	3	23	0.00001
Dehalobacterium formicoaceticum	51515	S	19	19	38	0.00001
Thermincola potens	863643	S	12	9	21	0.00001
Eubacterium limosum	1736	S	199	1	200	0.00006
[Eubacterium] hallii	39488	S	37	22	59	0.00002
[Eubacterium] cellulosolvens	29322	S	18	0	18	0.00001
Acetobacterium woodii	33952	S	40	7	47	0.00001
Thermaerobacter marianensis	73919	S	272	17	289	0.00008
Carboxydocella thermautotrophica	178899	S	19	1	20	0.00001
Mogibacterium pumilum	86332	S	10	1	11	0.00000
[Clostridium] bolteae	208479	S	42	18	60	0.00002
Lachnoclostridium sp. YL32	1834196	S	15	6	21	0.00001
Lachnoclostridium phocaeense	1871021	S	11	11	22	0.00001
Roseburia hominis	301301	S	82	133	215	0.00006
Lachnospiraceae bacterium oral taxon 500	712991	S	25	16	41	0.00001
Butyrivibrio proteoclasticus	43305	S	13	0	13	0.00000
Cellulosilyticum lentocellum	29360	S	17	1	18	0.00001
Fastidiosipila sanguinis	236753	S	98	54	152	0.00004
Hungateiclostridium clariflavum	288965	S	65	56	121	0.00003
Ruminiclostridium cellulolyticum	1521	S	24	5	29	0.00001
Thermoclostridium stercorarium	1510	S	17	-17	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	14	3	17	0.00000
Intestinimonas butyriciproducens	1297617	S	110	99	209	0.00006
Clostridiales bacterium CCNA10	2109688	S	43	59	102	0.00003
Symbiobacterium thermophilum	2734	S	140	6	146	0.00004
Acetoanaerobium sticklandii	1511	S	96	15	111	0.00003
Oscillibacter sp. PEA192	2109687	S	71	69	140	0.00004
Oscillibacter valericigenes	351091	S	23	0	23	0.00001
Syntrophomonas wolfei	863	S	86	8	94	0.00003
Heliobacterium modesticaldum	35701	S	77	18	95	0.00003
Christensenella massiliensis	1805714	S	21	25	46	0.00001
Moorella thermoacetica	1525	S	43	1	44	0.00001
Ammonifex degensii	42838	S	10	0	10	0.00000
Thermacetogenium phaeum	85874	S	33	35	68	0.00002
Carboxydothermus hydrogenoformans	129958	S	17	1	18	0.00001
Thermosediminibacter oceani	291990	S	39	1	40	0.00001
Caldicellulosiruptor saccharolyticus	44001	S	18	12	30	0.00001
Halanaerobium hydrogeniformans	656519	S	37	3	40	0.00001
Halanaerobium praevalens	2331	S	13	0	13	0.00000
Halobacteroides halobius	42422	S	16	0	16	0.00000
Selenomonas sp. oral taxon 126	712528	S	65	17	82	0.00002
Selenomonas ruminantium	971	S	60	7	67	0.00002
Selenomonas sputigena	69823	S	56	4	60	0.00002
Selenomonas sp. oral taxon 920	1884263	S	41	14	55	0.00002
Pelosinus fermentans	365349	S	90	12	102	0.00003
Megasphaera hexanoica	1675036	S	31	33	64	0.00002
Megasphaera elsdenii	907	S	27	32	59	0.00002
Megasphaera stantonii	2144175	S	24	32	56	0.00002
Negativicoccus massiliensis	1702287	S	49	8	57	0.00002
Dialister pneumosintes	39950	S	25	1	26	0.00001
Veillonella rodentium	248315	S	11	2	13	0.00000
Acidaminococcus fermentans	905	S	14	11	25	0.00001
Faecalibaculum rodentium	1702221	S	352	19	371	0.00010
Erysipelothrix rhusiopathiae	1648	S	13	26	39	0.00001
Erysipelothrix larvae	1514105	S	10	1	11	0.00000
Turicibacter sp. H121	1712675	S	11	10	21	0.00001
Limnochorda pilosa	1555112	S	192	8	200	0.00006
Parvimonas micra	33033	S	24	73	97	0.00003
Anaerococcus mediterraneensis	1870984	S	17	34	51	0.00001
Peptoniphilus sp. ING2-D1G	1912856	S	13	0	13	0.00000
Gottschalkia acidurici	1556	S	13	0	13	0.00000
Ezakiella massiliensis	1852374	S	65	41	106	0.00003
Ndongobacter massiliensis	1871025	S	28	27	55	0.00002
Synechococcus sp. PCC 7003	374981	S	294	76	370	0.00010
Synechococcus sp. CC9605	110662	S	179	37	216	0.00006
Synechococcus sp. PCC 7336	195250	S	123	5	128	0.00004
Synechococcus sp. KORDI-52	585425	S	80	20	100	0.00003
Synechococcus sp. SynAce01	1916956	S	77	16	93	0.00003
Synechococcus sp. JA-3-3Ab	321327	S	75	18	93	0.00003
Synechococcus sp. PCC 7117	195498	S	60	148	208	0.00006
Synechococcus sp. RCC307	316278	S	48	5	53	0.00001
Synechococcus sp. KORDI-49	585423	S	29	4	33	0.00001
Synechococcus sp. WH 7803	32051	S	26	4	30	0.00001
Synechococcus sp. WH 8109	166314	S	24	5	29	0.00001
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	20	4	24	0.00001
Synechococcus sp. PCC 6312	195253	S	19	3	22	0.00001
Synechococcus sp. KORDI-100	1280380	S	17	1	18	0.00001
Synechococcus sp. PCC 7002	32049	S	16	52	68	0.00002
Synechococcus sp. CC9902	316279	S	16	2	18	0.00001
Synechococcus sp. PCC 7502	1173263	S	15	0	15	0.00000
Synechococcus lividus	33070	S	14	3	17	0.00000
Synechococcus sp. PCC 73109	374982	S	14	41	55	0.00002
Synechococcus sp. WH 8020	32052	S	13	1	14	0.00000
Synechococcus sp. NIES-970	1827144	S	13	3	16	0.00000
Cyanobium sp. NIES-981	1851505	S	187	64	251	0.00007
Cyanobium gracile	59930	S	84	20	104	0.00003
Thermosynechococcus elongatus	146786	S	15	12	27	0.00001
Prochlorococcus marinus	1219	S	200	44	244	0.00007
Leptolyngbya sp. PCC 7376	111781	S	85	9	94	0.00003
Leptolyngbya boryana	1184	S	77	-77	0	0.00000
Leptolyngbya sp. O-77	1080068	S	24	2	26	0.00001
Leptolyngbya sp. NIES-3755	1752064	S	10	1	11	0.00000
Halomicronema hongdechloris	1209493	S	160	11	171	0.00005
Chamaesiphon minutus	1173032	S	42	5	47	0.00001
Acaryochloris marina	155978	S	34	2	36	0.00001
Pseudanabaena sp. PCC 7367	82654	S	13	0	13	0.00000
Geitlerinema sp. PCC 7407	1173025	S	662	179	841	0.00023
Moorea producens	1155739	S	80	1	81	0.00002
Oscillatoria acuminata	118323	S	49	6	55	0.00002
Microcoleus sp. PCC 7113	1173027	S	46	8	54	0.00002
Arthrospira platensis	118562	S	17	-17	0	0.00000
Trichodesmium erythraeum	1206	S	23	1	24	0.00001
Planktothrix agardhii	1160	S	15	4	19	0.00001
Cyanothece sp. PCC 7425	395961	S	72	8	80	0.00002
Cyanothece sp. PCC 7822	497965	S	19	6	25	0.00001
Crinalium epipsammum	241425	S	33	8	41	0.00001
Oscillatoriales cyanobacterium JSC-12	864702	S	14	3	17	0.00000
