name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nocardia soli	134962	S	393	136	529	0.00013
Corynebacterium doosanense	1121358	S	471	268	739	0.00018
Corynebacterium variabile	1727	S	392	592	984	0.00024
Corynebacterium epidermidicanis	1050174	S	356	72	428	0.00010
Corynebacterium frankenforstense	1230998	S	349	132	481	0.00012
Corynebacterium sp. 2184	2079535	S	342	90	432	0.00010
Corynebacterium sphenisci	191493	S	332	157	489	0.00012
Corynebacterium uterequi	1072256	S	269	43	312	0.00008
Corynebacterium timonense	441500	S	262	66	328	0.00008
Corynebacterium maris	575200	S	257	31	288	0.00007
Corynebacterium mycetoides	38302	S	238	129	367	0.00009
Corynebacterium provencense	1737425	S	229	49	278	0.00007
Corynebacterium halotolerans	225326	S	223	46	269	0.00006
Corynebacterium glyciniphilum	1404244	S	217	44	261	0.00006
Corynebacterium imitans	156978	S	212	278	490	0.00012
Corynebacterium humireducens	1223514	S	203	55	258	0.00006
Corynebacterium genitalium	38288	S	202	43	245	0.00006
Corynebacterium marinum	349751	S	192	77	269	0.00006
Corynebacterium atypicum	191610	S	184	76	260	0.00006
Corynebacterium vitaeruminis	38305	S	181	53	234	0.00006
Corynebacterium terpenotabidum	89154	S	168	65	233	0.00006
Corynebacterium jeikeium	38289	S	155	490	645	0.00016
Corynebacterium urealyticum	43771	S	150	502	652	0.00016
Corynebacterium sp. 2183	2080740	S	140	25	165	0.00004
Corynebacterium ureicelerivorans	401472	S	129	47	176	0.00004
Corynebacterium singulare	161899	S	128	190	318	0.00008
Corynebacterium falsenii	108486	S	121	150	271	0.00007
Corynebacterium glaucum	187491	S	120	22	142	0.00003
Corynebacterium efficiens	152794	S	118	24	142	0.00003
Corynebacterium phocae	161895	S	110	11	121	0.00003
Corynebacterium lactis	1231000	S	105	25	130	0.00003
Corynebacterium argentoratense	42817	S	100	31	131	0.00003
Corynebacterium aquilae	203263	S	100	21	121	0.00003
Corynebacterium renale	1724	S	97	176	273	0.00007
Corynebacterium testudinoris	136857	S	86	26	112	0.00003
Corynebacterium kroppenstedtii	161879	S	84	14	98	0.00002
Corynebacterium aurimucosum	169292	S	83	26	109	0.00003
Corynebacterium simulans	146827	S	83	94	177	0.00004
Corynebacterium riegelii	156976	S	69	21	90	0.00002
Corynebacterium sp. NML98-0116	702967	S	69	41	110	0.00003
Corynebacterium cystitidis	35757	S	69	3	72	0.00002
Corynebacterium pseudotuberculosis	1719	S	69	26	95	0.00002
Corynebacterium camporealensis	161896	S	62	13	75	0.00002
Corynebacterium flavescens	28028	S	62	16	78	0.00002
Corynebacterium striatum	43770	S	55	98	153	0.00004
Corynebacterium diphtheriae	1717	S	53	45	98	0.00002
Corynebacterium minutissimum	38301	S	39	14	53	0.00001
Corynebacterium glutamicum	1718	S	37	714	751	0.00018
Corynebacterium ulcerans	65058	S	36	10	46	0.00001
Corynebacterium mustelae	571915	S	33	2	35	0.00001
Corynebacterium resistens	258224	S	32	35	67	0.00002
Corynebacterium sp. ATCC 6931	1487956	S	31	39	70	0.00002
Corynebacterium callunae	1721	S	27	18	45	0.00001
Corynebacterium casei	160386	S	23	14	37	0.00001
Corynebacterium stationis	1705	S	23	8	31	0.00001
Corynebacterium crudilactis	1652495	S	21	53	74	0.00002
Corynebacterium deserti	1408191	S	18	8	26	0.00001
Corynebacterium ammoniagenes	1697	S	17	5	22	0.00001
Gordonia phthalatica	1136941	S	1685	954	2639	0.00064
Gordonia sp. YC-JH1	2059875	S	760	1223	1983	0.00048
Gordonia terrae	2055	S	679	289	968	0.00023
Gordonia sp. 1D	1737359	S	503	261	764	0.00018
Gordonia iterans	1004901	S	479	330	809	0.00019
Gordonia sp. KTR9	337191	S	454	152	606	0.00015
Gordonia bronchialis	2054	S	404	167	571	0.00014
Gordonia rubripertincta	36822	S	372	285	657	0.00016
Gordonia polyisoprenivorans	84595	S	352	81	433	0.00010
Dietzia psychralcaliphila	139021	S	388	174	562	0.00014
Dietzia timorensis	499555	S	357	548	905	0.00022
Dietzia lutea	546160	S	325	234	559	0.00013
Dietzia sp. JS16-p6b	2052657	S	250	107	357	0.00009
Dietzia sp. oral taxon 368	712270	S	237	232	469	0.00011
Tsukamurella tyrosinosolvens	57704	S	565	245	810	0.00020
Tsukamurella paurometabola	2061	S	319	91	410	0.00010
Lawsonella clevelandensis	1528099	S	244	59	303	0.00007
Segniliparus rotundus	286802	S	150	10	160	0.00004
Streptomyces albulus	68570	S	1068	1487	2555	0.00062
Streptomyces venezuelae	54571	S	845	405	1250	0.00030
Streptomyces rubrolavendulae	285473	S	775	476	1251	0.00030
Streptomyces chartreusis	1969	S	761	364	1125	0.00027
Streptomyces globisporus	1908	S	229	315	544	0.00013
Streptomyces griseus	1911	S	170	153	323	0.00008
Streptomyces anulatus	1892	S	148	132	280	0.00007
Streptomyces bacillaris	68179	S	112	351	463	0.00011
Streptomyces xiamenensis	408015	S	700	222	922	0.00022
Streptomyces lydicus	47763	S	685	781	1466	0.00035
Streptomyces niveus	193462	S	605	208	813	0.00020
Streptomyces davaonensis	348043	S	594	237	831	0.00020
Streptomyces collinus	42684	S	586	332	918	0.00022
Streptomyces pactum	68249	S	585	363	948	0.00023
Streptomyces sp. SCSIO 03032	1109743	S	584	185	769	0.00019
Streptomyces sp. TLI_053	1855352	S	496	289	785	0.00019
Streptomyces peucetius	1950	S	493	200	693	0.00017
Streptomyces sp. P3	2135430	S	484	178	662	0.00016
Streptomyces lincolnensis	1915	S	479	197	676	0.00016
Streptomyces lavendulae	1914	S	478	254	732	0.00018
Streptomyces formicae	1616117	S	476	162	638	0.00015
Streptomyces bingchenggensis	379067	S	466	131	597	0.00014
Streptomyces nodosus	40318	S	447	137	584	0.00014
Streptomyces pristinaespiralis	38300	S	440	178	618	0.00015
Streptomyces sp. GSSD-12	2282738	S	422	157	579	0.00014
Streptomyces sp. RTd22	1841249	S	422	134	556	0.00013
Streptomyces alboflavus	67267	S	411	144	555	0.00013
Streptomyces atratus	1893	S	408	121	529	0.00013
Streptomyces cattleya	29303	S	407	173	580	0.00014
Streptomyces albus	1888	S	397	830	1227	0.00030
Streptomyces griseorubiginosus	67304	S	393	178	571	0.00014
Streptomyces sp. HNM0039	2174846	S	383	208	591	0.00014
Streptomyces hygroscopicus	1912	S	376	913	1289	0.00031
Streptomyces sp. CdTB01	1725411	S	364	168	532	0.00013
Streptomyces albireticuli	1940	S	352	173	525	0.00013
Streptomyces actuosus	1885	S	342	221	563	0.00014
Streptomyces sp. SM18	1736046	S	331	159	490	0.00012
Streptomyces vietnamensis	362257	S	329	184	513	0.00012
Streptomyces avermitilis	33903	S	327	124	451	0.00011
Streptomyces nigra	1827580	S	322	182	504	0.00012
Streptomyces clavuligerus	1901	S	320	145	465	0.00011
Streptomyces sp. fd1-xmd	1812480	S	318	224	542	0.00013
Streptomyces xinghaiensis	1038928	S	313	145	458	0.00011
Streptomyces dengpaensis	2049881	S	310	110	420	0.00010
Streptomyces reticuli	1926	S	307	200	507	0.00012
Streptomyces qaidamensis	1783515	S	301	149	450	0.00011
Streptomyces scabiei	1930	S	300	102	402	0.00010
Streptomyces olivoreticuli	68246	S	294	133	427	0.00010
Streptomyces lunaelactis	1535768	S	284	92	376	0.00009
Streptomyces sp. SirexAA-E	862751	S	282	146	428	0.00010
Streptomyces sp. CNQ-509	444103	S	281	200	481	0.00012
Streptomyces sp. 3214.6	1882757	S	278	123	401	0.00010
Streptomyces sp. ZFG47	2184053	S	275	99	374	0.00009
Streptomyces sp. Mg1	465541	S	274	145	419	0.00010
Streptomyces antibioticus	1890	S	271	157	428	0.00010
Streptomyces katrae	68223	S	267	154	421	0.00010
Streptomyces griseochromogenes	68214	S	263	109	372	0.00009
Streptomyces sp. TN58	234612	S	256	177	433	0.00010
Streptomyces roseochromogenus	285450	S	253	110	363	0.00009
Streptomyces sp. CMB-StM0423	2059884	S	246	167	413	0.00010
Streptomyces sp. 2323.1	1938841	S	242	119	361	0.00009
Streptomyces glaucescens	1907	S	239	148	387	0.00009
Streptomyces ambofaciens	1889	S	239	184	423	0.00010
Streptomyces sp. SAT1	1849967	S	238	140	378	0.00009
Streptomyces gilvosporeus	553510	S	237	107	344	0.00008
Streptomyces parvulus	146923	S	231	158	389	0.00009
Streptomyces puniciscabiei	164348	S	228	114	342	0.00008
Streptomyces sp. NEAU-S7GS2	2202000	S	225	97	322	0.00008
Streptomyces globosus	68209	S	224	136	360	0.00009
Streptomyces sp. ETH9427	2211357	S	221	182	403	0.00010
Streptomyces pluripotens	1355015	S	221	74	295	0.00007
Streptomyces sp. WAC00288	2094021	S	220	138	358	0.00009
Streptomyces sp. CCM_MD2014	1561022	S	213	183	396	0.00010
Streptomyces sp. 4F	1751294	S	186	169	355	0.00009
Streptomyces violaceoruber	1935	S	183	147	330	0.00008
Streptomyces koyangensis	188770	S	179	315	494	0.00012
Streptomyces sp. 769	1262452	S	165	214	379	0.00009
Streptomyces spongiicola	1690221	S	157	87	244	0.00006
Streptomyces cyaneogriseus	68192	S	153	260	413	0.00010
Streptomyces sp. Tue 6075	1661694	S	149	216	365	0.00009
Streptomyces sp. Go-475	2072505	S	139	95	234	0.00006
Streptomyces sp. S8	1837283	S	130	263	393	0.00009
Streptomyces violaceusniger	68280	S	124	126	250	0.00006
Streptomyces fulvissimus	68202	S	114	105	219	0.00005
Streptomyces noursei	1971	S	107	145	252	0.00006
Streptomyces leeuwenhoekii	1437453	S	103	154	257	0.00006
Streptomyces sp. CB09001	2083284	S	97	113	210	0.00005
Streptomyces sp. MOE7	1961713	S	86	246	332	0.00008
Streptomyces sp. 11-1-2	1851167	S	85	447	532	0.00013
Streptomyces sp. Sge12	1972846	S	84	265	349	0.00008
Streptomyces sp. M56	1495638	S	73	466	539	0.00013
Streptomyces sp. FR-008	206662	S	66	975	1041	0.00025
Streptomyces sp. PAMC 26508	1265601	S	65	435	500	0.00012
Streptomyces malaysiensis	92644	S	62	426	488	0.00012
Streptomyces sp. 3211	1964449	S	61	165	226	0.00005
Streptomyces lividans	1916	S	60	5499	5559	0.00134
Streptomyces autolyticus	75293	S	55	382	437	0.00011
Streptomyces sp. CLI2509	1984801	S	49	411	460	0.00011
Streptomyces sp. Tu6071	355249	S	41	312	353	0.00009
Streptomyces pratensis	1169025	S	38	253	291	0.00007
Streptomyces cavourensis	67258	S	36	189	225	0.00005
Streptomyces sampsonii	42239	S	18	283	301	0.00007
Streptomyces coelicolor	1902	S	10	139	149	0.00004
Streptomyces sp. CFMR 7	1649184	S	27	139	166	0.00004
Streptomyces sp. 2114.2	1881022	S	11	218	229	0.00006
Kitasatospora sp. MMS16-BH015	2018025	S	696	411	1107	0.00027
Kitasatospora setae	2066	S	480	344	824	0.00020
Kitasatospora aureofaciens	1894	S	416	326	742	0.00018
Kitasatospora albolonga	68173	S	96	222	318	0.00008
Streptacidiphilus sp. DSM 106435	2126346	S	488	278	766	0.00018
Amycolatopsis mediterranei	33910	S	1048	-1048	0	0.00000
Amycolatopsis albispora	1804986	S	831	542	1373	0.00033
Amycolatopsis sp. AA4	1896961	S	789	240	1029	0.00025
Amycolatopsis methanolica	1814	S	721	313	1034	0.00025
Amycolatopsis orientalis	31958	S	670	731	1401	0.00034
Amycolatopsis sp. BJA-103	1911175	S	265	129	394	0.00009
Amycolatopsis japonica	208439	S	149	219	368	0.00009
Amycolatopsis keratiniphila	129921	S	134	332	466	0.00011
Pseudonocardia dioxanivorans	240495	S	1373	513	1886	0.00045
Pseudonocardia sp. HH130629-09	1641402	S	841	1229	2070	0.00050
Pseudonocardia sp. HH130630-07	1690815	S	610	627	1237	0.00030
Pseudonocardia sp. AL041005-10	445576	S	434	336	770	0.00019
Saccharomonospora marina	632569	S	478	212	690	0.00017
Saccharomonospora glauca	40990	S	457	260	717	0.00017
Saccharomonospora viridis	1852	S	452	111	563	0.00014
Saccharomonospora azurea	40988	S	397	182	579	0.00014
Saccharomonospora cyanea	40989	S	368	245	613	0.00015
Actinoalloteichus sp. AHMU CJ021	2072503	S	612	140	752	0.00018
Actinoalloteichus hoggarensis	1470176	S	361	375	736	0.00018
Actinoalloteichus hymeniacidonis	340345	S	269	115	384	0.00009
Saccharothrix espanaensis	103731	S	984	471	1455	0.00035
Saccharopolyspora erythraea	1836	S	907	354	1261	0.00030
Kibdelosporangium phytohabitans	860235	S	828	160	988	0.00024
Actinosynnema pretiosum	42197	S	195	717	912	0.00022
Actinosynnema mirum	40567	S	11	130	141	0.00003
Lentzea guizhouensis	1586287	S	770	253	1023	0.00025
Kutzneria albida	43357	S	653	218	871	0.00021
Alloactinosynnema sp. L-07	1653480	S	560	200	760	0.00018
Allokutzneria albata	211114	S	463	187	650	0.00016
Prauserella marina	530584	S	397	52	449	0.00011
Micromonospora echinaurantiaca	47857	S	639	453	1092	0.00026
Micromonospora rifamycinica	291594	S	539	288	827	0.00020
Micromonospora krabiensis	307121	S	497	264	761	0.00018
Micromonospora sp. WMMA2032	2039870	S	442	349	791	0.00019
Micromonospora echinofusca	47858	S	429	286	715	0.00017
Micromonospora echinospora	1877	S	393	166	559	0.00013
Micromonospora chokoriensis	356851	S	335	138	473	0.00011
Micromonospora coxensis	356852	S	327	274	601	0.00014
Micromonospora inositola	47865	S	311	204	515	0.00012
Micromonospora viridifaciens	1881	S	298	177	475	0.00011
Micromonospora auratinigra	261654	S	294	210	504	0.00012
Micromonospora zamorensis	709883	S	287	115	402	0.00010
Micromonospora purpureochromogenes	47872	S	276	207	483	0.00012
Micromonospora sp. B006	2201999	S	266	219	485	0.00012
Micromonospora narathiwatensis	299146	S	258	172	430	0.00010
Micromonospora siamensis	299152	S	256	179	435	0.00010
Micromonospora coriariae	285665	S	224	105	329	0.00008
Micromonospora sp. L5	648999	S	198	1819	2017	0.00049
Micromonospora aurantiaca	47850	S	73	418	491	0.00012
Actinoplanes sp. N902-109	649831	S	645	367	1012	0.00024
Actinoplanes friuliensis	196914	S	603	270	873	0.00021
Actinoplanes missouriensis	1866	S	596	475	1071	0.00026
Actinoplanes derwentensis	113562	S	581	279	860	0.00021
Plantactinospora sp. KBS50	2024580	S	390	170	560	0.00013
Plantactinospora sp. BB1	2071627	S	208	617	825	0.00020
Plantactinospora sp. BC1	2108470	S	51	149	200	0.00005
Salinispora arenicola	168697	S	243	158	401	0.00010
Salinispora tropica	168695	S	180	125	305	0.00007
Verrucosispora maris	1003110	S	400	252	652	0.00016
Streptosporangium sp. 'caverna'	2202249	S	681	256	937	0.00023
Streptosporangium roseum	2001	S	652	310	962	0.00023
Nonomuraea sp. ATCC 55076	1909395	S	1391	423	1814	0.00044
Nocardiopsis dassonvillei	2014	S	831	325	1156	0.00028
Nocardiopsis gilva	280236	S	725	169	894	0.00022
Nocardiopsis alba	53437	S	327	107	434	0.00010
Thermobifida fusca	2021	S	285	50	335	0.00008
Thermomonospora curvata	2020	S	1092	480	1572	0.00038
Actinomadura amylolytica	1411117	S	910	532	1442	0.00035
Frankia inefficax	298654	S	949	211	1160	0.00028
Frankia sp. EAN1pec	298653	S	856	203	1059	0.00026
Frankia symbiont of Datisca glomerata	656024	S	817	162	979	0.00024
Frankia sp. QA3	710111	S	533	389	922	0.00022
Frankia casuarinae	106370	S	502	125	627	0.00015
Frankia alni	1859	S	440	341	781	0.00019
Jatrophihabitans sp. GAS493	1907575	S	476	111	587	0.00014
Frankineae bacterium MT45	1882833	S	489	120	609	0.00015
Actinomyces sp. oral taxon 897	2081702	S	720	197	917	0.00022
Actinomyces sp. oral taxon 414	712122	S	661	382	1043	0.00025
Actinomyces radicidentis	111015	S	573	490	1063	0.00026
Actinomyces sp. Z16	2079536	S	519	85	604	0.00015
Actinomyces hongkongensis	178339	S	384	393	777	0.00019
Actinomyces oris	544580	S	325	177	502	0.00012
Actinomyces sp. Chiba101	1851395	S	232	227	459	0.00011
Actinomyces sp. 2129	2321394	S	213	23	236	0.00006
Actinomyces gaoshouyii	1960083	S	189	181	370	0.00009
Actinomyces meyeri	52773	S	138	25	163	0.00004
Actinomyces radingae	131110	S	112	22	134	0.00003
Actinomyces pacaensis	1852377	S	101	14	115	0.00003
Actinomyces sp. VUL4_3	1912795	S	15	2	17	0.00000
Trueperella pyogenes	1661	S	277	273	550	0.00013
Actinotignum sp. 313	2171980	S	136	12	148	0.00004
Actinotignum schaalii	59505	S	78	6	84	0.00002
Arcanobacterium haemolyticum	28264	S	44	62	106	0.00003
Arcanobacterium phocae	131112	S	11	2	13	0.00000
Mobiluncus curtisii	2051	S	27	27	54	0.00001
Bifidobacterium pseudolongum	1694	S	562	128	690	0.00017
Bifidobacterium choerinum	35760	S	310	351	661	0.00016
Bifidobacterium scardovii	158787	S	257	24	281	0.00007
Bifidobacterium longum	216816	S	183	312	495	0.00012
Bifidobacterium adolescentis	1680	S	175	46	221	0.00005
Bifidobacterium bifidum	1681	S	155	83	238	0.00006
Bifidobacterium breve	1685	S	131	250	381	0.00009
Bifidobacterium actinocoloniiforme	638619	S	109	10	119	0.00003
Bifidobacterium animalis	28025	S	99	30	129	0.00003
Bifidobacterium angulatum	1683	S	74	20	94	0.00002
Bifidobacterium asteroides	1684	S	73	-73	0	0.00000
Bifidobacterium dentium	1689	S	66	-66	0	0.00000
Bifidobacterium thermophilum	33905	S	55	38	93	0.00002
Bifidobacterium indicum	1691	S	45	106	151	0.00004
Bifidobacterium coryneforme	1687	S	21	49	70	0.00002
Bifidobacterium pseudocatenulatum	28026	S	17	20	37	0.00001
Bifidobacterium kashiwanohense	630129	S	17	27	44	0.00001
Parascardovia denticolens	78258	S	350	83	433	0.00010
Gardnerella vaginalis	2702	S	24	22	46	0.00001
Modestobacter marinus	477641	S	1149	535	1684	0.00041
Blastococcus saxobsidens	138336	S	719	289	1008	0.00024
Geodermatophilus obscurus	1861	S	704	359	1063	0.00026
Jiangella sp. DSM 45060	1798224	S	1060	444	1504	0.00036
Jiangella alkaliphila	419479	S	905	471	1376	0.00033
Nakamurella multipartita	53461	S	980	278	1258	0.00030
Nakamurella panacisegetis	1090615	S	467	87	554	0.00013
Catenulispora acidiphila	304895	S	1057	282	1339	0.00032
Kineococcus radiotolerans	131568	S	901	470	1371	0.00033
Thermobispora bispora	2006	S	869	251	1120	0.00027
Stackebrandtia nassauensis	283811	S	408	44	452	0.00011
Actinopolyspora erythraea	414996	S	318	43	361	0.00009
Acidothermus cellulolyticus	28049	S	258	27	285	0.00007
Actinobacteria bacterium IMCC26256	1650658	S	208	0	208	0.00005
Candidatus Planktophila versatilis	1884905	S	24	13	37	0.00001
Candidatus Planktophila dulcis	1884914	S	20	19	39	0.00001
Candidatus Planktophila sulfonica	1884904	S	13	25	38	0.00001
Candidatus Planktophila lacus	1884913	S	13	11	24	0.00001
Candidatus Planktophila limnetica	573600	S	11	2	13	0.00000
Candidatus Nanopelagicus abundans	1884916	S	13	10	23	0.00001
Candidatus Nanopelagicus hibericus	1884915	S	11	7	18	0.00000
Gordonibacter massiliensis	1841863	S	134	13	147	0.00004
Gordonibacter urolithinfaciens	1335613	S	132	159	291	0.00007
Gordonibacter pamelaeae	471189	S	62	70	132	0.00003
Slackia heliotrinireducens	84110	S	445	6	451	0.00011
Eggerthella sp. YY7918	502558	S	156	98	254	0.00006
Eggerthella lenta	84112	S	149	145	294	0.00007
Adlercreutzia equolifaciens	446660	S	169	71	240	0.00006
Denitrobacterium detoxificans	79604	S	91	110	201	0.00005
Phoenicibacter massiliensis	1944646	S	25	14	39	0.00001
Olsenella sp. Marseille-P2300	1805478	S	408	176	584	0.00014
Olsenella umbonata	604330	S	139	168	307	0.00007
Olsenella sp. GAM18	2109685	S	134	29	163	0.00004
Olsenella uli	133926	S	87	6	93	0.00002
Olsenella sp. oral taxon 807	712411	S	64	4	68	0.00002
Libanicoccus massiliensis	1871022	S	172	91	263	0.00006
Atopobium parvulum	1382	S	16	1	17	0.00000
Coriobacterium glomerans	33871	S	169	5	174	0.00004
Coriobacteriaceae bacterium 68-1-3	1531429	S	139	332	471	0.00011
Collinsella aerofaciens	74426	S	115	73	188	0.00005
Conexibacter woesei	191495	S	1291	270	1561	0.00038
Euzebya sp. DY32-46	1608957	S	1029	67	1096	0.00026
Rubrobacter xylanophilus	49319	S	319	20	339	0.00008
Rubrobacter radiotolerans	42256	S	237	47	284	0.00007
Rubrobacter indioceani	2051957	S	171	21	192	0.00005
Acidimicrobium ferrooxidans	53635	S	462	26	488	0.00012
Actinobacteria bacterium IMCC26077	1848755	S	20	1	21	0.00001
Actinobacteria bacterium IMCC25003	1848255	S	11	30	41	0.00001
Paenibacillus ihbetae	1870820	S	397	56	453	0.00011
Paenibacillus sp. RUD330	2023772	S	249	49	298	0.00007
Paenibacillus mucilaginosus	61624	S	125	12	137	0.00003
Paenibacillus sp. FSL H7-0357	1536774	S	113	18	131	0.00003
Paenibacillus sp. 32O-W	1695218	S	107	13	120	0.00003
Paenibacillus durus	44251	S	106	19	125	0.00003
Paenibacillus borealis	160799	S	93	19	112	0.00003
Paenibacillus beijingensis	1126833	S	90	12	102	0.00002
Paenibacillus stellifer	169760	S	89	20	109	0.00003
Paenibacillus sp. IHBB 10380	1566358	S	65	17	82	0.00002
Paenibacillus sp. FSL R7-0273	1536772	S	59	10	69	0.00002
Paenibacillus polymyxa	1406	S	57	109	166	0.00004
Paenibacillus physcomitrellae	1619311	S	47	10	57	0.00001
Paenibacillus donghaensis	414771	S	45	5	50	0.00001
Paenibacillus sp. FSL P4-0081	1536769	S	42	14	56	0.00001
Paenibacillus sp. JDR-2	324057	S	41	9	50	0.00001
Paenibacillus sp. CAA11	1532905	S	41	8	49	0.00001
Paenibacillus glucanolyticus	59843	S	40	7	47	0.00001
Paenibacillus graminis	189425	S	33	6	39	0.00001
Paenibacillus sabinae	365617	S	33	5	38	0.00001
Paenibacillus naphthalenovorans	162209	S	32	6	38	0.00001
Paenibacillus odorifer	189426	S	32	6	38	0.00001
Paenibacillus riograndensis	483937	S	28	4	32	0.00001
Paenibacillus bovis	1616788	S	27	6	33	0.00001
Paenibacillus yonginensis	1462996	S	26	7	33	0.00001
Paenibacillus swuensis	1178515	S	25	5	30	0.00001
Paenibacillus sp. FSL R5-0912	1536771	S	23	7	30	0.00001
Paenibacillus sp. FSL R7-0331	1536773	S	23	4	27	0.00001
Paenibacillus terrae	159743	S	19	3	22	0.00001
Paenibacillus sp. BIHB4019	1870819	S	19	2	21	0.00001
Paenibacillus xylanexedens	528191	S	19	2	21	0.00001
Paenibacillus kribbensis	172713	S	17	3	20	0.00000
Paenibacillus crassostreae	1763538	S	17	4	21	0.00001
Paenibacillus larvae	1464	S	16	5	21	0.00001
Paenibacillus sp. Y412MC10	481743	S	12	3	15	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	10	2	12	0.00000
Paenibacillus peoriae	59893	S	10	104	114	0.00003
Thermobacillus composti	377615	S	338	47	385	0.00009
Brevibacillus brevis	1393	S	52	20	72	0.00002
Brevibacillus laterosporus	1465	S	42	8	50	0.00001
Aneurinibacillus soli	1500254	S	30	17	47	0.00001
Aneurinibacillus sp. XH2	1450761	S	18	12	30	0.00001
Paenibacillaceae bacterium GAS479	1882832	S	24	5	29	0.00001
Bacillus cereus	1396	S	212	1137	1349	0.00033
Bacillus thuringiensis	1428	S	34	154	188	0.00005
Bacillus pseudomycoides	64104	S	26	19	45	0.00001
Bacillus mycoides	1405	S	15	15	30	0.00001
Bacillus sonorensis	119858	S	151	52	203	0.00005
Bacillus subtilis	1423	S	64	661	725	0.00017
Bacillus paralicheniformis	1648923	S	24	11	35	0.00001
Bacillus licheniformis	1402	S	17	109	126	0.00003
Bacillus oceanisediminis	665099	S	127	52	179	0.00004
Bacillus glycinifermentans	1664069	S	52	19	71	0.00002
Bacillus coagulans	1398	S	49	35	84	0.00002
Bacillus pumilus	1408	S	49	47	96	0.00002
Bacillus sp. OxB-1	98228	S	42	19	61	0.00001
Bacillus beveridgei	632773	S	42	14	56	0.00001
Bacillus infantis	324767	S	37	13	50	0.00001
Bacillus simplex	1478	S	35	17	52	0.00001
Bacillus cohnii	33932	S	33	22	55	0.00001
Bacillus krulwichiae	199441	S	31	15	46	0.00001
Bacillus gobiensis	1441095	S	30	9	39	0.00001
Bacillus clausii	79880	S	26	5	31	0.00001
Bacillus sp. 1NLA3E	666686	S	25	10	35	0.00001
Bacillus flexus	86664	S	23	14	37	0.00001
Bacillus sp. FJAT-22090	1581038	S	21	7	28	0.00001
Bacillus filamentosus	1402861	S	20	7	27	0.00001
Bacillus sp. X1(2014)	1565991	S	20	12	32	0.00001
Bacillus weihaiensis	1547283	S	19	10	29	0.00001
Bacillus cellulosilyticus	1413	S	16	3	19	0.00000
Bacillus xiamenensis	1178537	S	15	8	23	0.00001
Bacillus sp. FJAT-45348	2011012	S	15	4	19	0.00000
Bacillus sp. Y1	352858	S	14	7	21	0.00001
Bacillus kochii	859143	S	13	4	17	0.00000
Bacillus muralis	264697	S	12	4	16	0.00000
Bacillus safensis	561879	S	12	7	19	0.00000
Bacillus lehensis	300825	S	12	2	14	0.00000
Bacillus jeotgali	129985	S	12	5	17	0.00000
Bacillus sp. FJAT-18017	1705566	S	11	3	14	0.00000
Bacillus pseudofirmus	79885	S	10	2	12	0.00000
Geobacillus subterraneus	129338	S	77	124	201	0.00005
Geobacillus thermocatenulatus	33938	S	23	45	68	0.00002
Geobacillus lituanicus	169283	S	21	158	179	0.00004
Geobacillus genomosp. 3	1921421	S	34	17	51	0.00001
Geobacillus sp. WCH70	471223	S	21	37	58	0.00001
Virgibacillus necropolis	163877	S	42	10	52	0.00001
Virgibacillus sp. SK37	403957	S	20	17	37	0.00001
Virgibacillus phasianinus	2017483	S	20	4	24	0.00001
Virgibacillus sp. 6R	1911587	S	16	3	19	0.00000
Virgibacillus pantothenticus	1473	S	11	2	13	0.00000
Oceanobacillus iheyensis	182710	S	84	29	113	0.00003
Oceanobacillus sp. 160	2052660	S	14	5	19	0.00000
Lysinibacillus sphaericus	1421	S	23	45	68	0.00002
Lysinibacillus sp. Marseille-P5727	2086577	S	22	17	39	0.00001
Lysinibacillus sp. 2017	2169540	S	12	11	23	0.00001
Anoxybacillus amylolyticus	294699	S	25	20	45	0.00001
Anoxybacillus flavithermus	33934	S	16	53	69	0.00002
Fictibacillus phosphorivorans	1221500	S	24	6	30	0.00001
Fictibacillus arsenicus	255247	S	21	5	26	0.00001
Terribacillus aidingensis	586416	S	33	10	43	0.00001
Parageobacillus genomosp. 1	1295642	S	22	8	30	0.00001
Halobacillus mangrovi	402384	S	18	3	21	0.00001
Halobacillus halophilus	1570	S	11	16	27	0.00001
Aeribacillus pallidus	33936	S	26	22	48	0.00001
Lentibacillus amyloliquefaciens	1472767	S	24	3	27	0.00001
Salimicrobium jeotgali	1230341	S	13	3	16	0.00000
Amphibacillus xylanus	1449	S	12	3	15	0.00000
Paraliobacillus sp. X-1125	2213194	S	12	3	15	0.00000
Tumebacillus avium	1903704	S	338	175	513	0.00012
Tumebacillus algifaecis	1214604	S	208	83	291	0.00007
Alicyclobacillus acidocaldarius	405212	S	228	15	243	0.00006
Kyrpidia tusciae	33943	S	92	79	171	0.00004
Kyrpidia spormannii	2055160	S	19	17	36	0.00001
Staphylococcus aureus	1280	S	95	4952	5047	0.00122
Staphylococcus epidermidis	1282	S	39	121	160	0.00004
Staphylococcus schleiferi	1295	S	34	12	46	0.00001
Staphylococcus hominis	1290	S	28	11	39	0.00001
Staphylococcus pettenkoferi	170573	S	25	9	34	0.00001
Staphylococcus capitis	29388	S	17	18	35	0.00001
Staphylococcus sciuri	1296	S	16	6	22	0.00001
Staphylococcus simiae	308354	S	16	8	24	0.00001
Staphylococcus argenteus	985002	S	16	11	27	0.00001
