Sample	Reads	TaxID	Rank	Taxon
SRR24442555	60	1028989	S	Pseudomonas sp. StFLB209
SRR24442555	268	1274359	S	Pseudomonas sihuiensis
SRR24442555	60	1853130	S	Pseudomonas silesiensis
SRR24442555	55	702115	S	Pseudomonas arsenicoxydans
SRR24442555	194	1855380	S	Pseudomonas sp. Z003-0.4C(8344-21)
SRR24442555	223	1283291	S	Pseudomonas sp. URMO17WK12:I11
SRR24442555	31	191390	S	Pseudomonas palleroniana
SRR24442555	14	1981174	S	Pseudomonas sp. M30-35
SRR24442555	203	2054915	S	Pseudomonas sp. 09C 129
SRR24442555	34	95300	S	Pseudomonas vancouverensis
SRR24442555	61	2049589	S	Pseudomonas sp. HLS-6
SRR24442555	40	143813	S	Pseudomonas sp. LAB-08
SRR24442555	430	930166	S	Pseudomonas brassicacearum
SRR24442555	33	1788301	S	Pseudomonas versuta
SRR24442555	38	2213057	S	Pseudomonas sp. R2A2
SRR24442555	38	2083054	S	Pseudomonas sp. LG1D9
SRR24442555	44	2025658	S	Pseudomonas sp. NS1(2017)
SRR24442555	177	1259844	S	Pseudomonas sp. FGI182
SRR24442555	139	150396	S	Pseudomonas sp. MT-1
SRR24442555	32	2054919	S	Pseudomonas sp. S09G 359
SRR24442555	23	312306	S	Pseudomonas entomophila
SRR24442555	24	122355	S	Pseudomonas psychrophila
SRR24442555	22	1148509	S	Pseudomonas prosekii
SRR24442555	621	2083053	S	Pseudomonas sp. SWI44
SRR24442555	83	1421430	S	Pseudomonas granadensis
SRR24442555	32	2067572	S	Pseudomonas sp. NC02
SRR24442555	51	1534110	S	Pseudomonas sp. DR 5-09
SRR24442555	231	1855331	S	Pseudomonas sp. A214
SRR24442555	24	163011	S	Pseudomonas lini
SRR24442555	565	1636610	S	Pseudomonas sp. PONIH3
SRR24442555	167	1500687	S	Pseudomonas sp. St29
SRR24442555	42	1649877	S	Pseudomonas sp. CCOS 191
SRR24442555	61	53407	S	Pseudomonas asplenii
SRR24442555	301	1886807	S	Pseudomonas sp. TMW 2.1634
SRR24442555	124	2045200	S	Pseudomonas sp. s211(2017)
SRR24442555	186	253237	S	Pseudomonas sp. phDV1
SRR24442555	34	118613	S	Pseudomonas sp. B10
SRR24442555	18	1827300	S	Pseudomonas sp. MYb193
SRR24442555	26	1659194	S	Pseudomonas sp. GR 6-02
SRR24442555	18	2018067	S	Pseudomonas sp. FDAARGOS_380
SRR24442555	225	353	S	Azotobacter chroococcum
SRR24442555	-172	354	S	Azotobacter vinelandii
SRR24442555	48	1697053	S	Oblitimonas alkaliphila
SRR24442555	15	1789224	S	Acinetobacter larvae
SRR24442555	90	470	S	Acinetobacter baumannii
SRR24442555	21	48296	S	Acinetobacter pittii
SRR24442555	19	471	S	Acinetobacter calcoaceticus
SRR24442555	19	40216	S	Acinetobacter radioresistens
SRR24442555	84	1879049	S	Acinetobacter sp. WCHAc010034
SRR24442555	8	106648	S	Acinetobacter bereziniae
SRR24442555	23	1646498	S	Acinetobacter sp. TTH0-4
SRR24442555	7	487316	S	Acinetobacter soli
SRR24442555	66	108981	S	Acinetobacter schindleri
SRR24442555	18	29430	S	Acinetobacter haemolyticus
SRR24442555	48	28090	S	Acinetobacter lwoffii
SRR24442555	4	62977	S	Acinetobacter sp. ADP1
SRR24442555	5	1324350	S	Acinetobacter equi
SRR24442555	25	1758189	S	Acinetobacter sp. ACNIH2
SRR24442555	5	1808001	S	Acinetobacter sp. LoGeW2-3
SRR24442555	18	40215	S	Acinetobacter junii
SRR24442555	32	1636603	S	Acinetobacter sp. ACNIH1
SRR24442555	29	2004644	S	Acinetobacter sp. WCHA45
SRR24442555	60	2004646	S	Acinetobacter sp. WCHA55
SRR24442555	26	2004647	S	Acinetobacter sp. WCHAc010052
SRR24442555	17	2079596	S	Acinetobacter sp. SWBY1
SRR24442555	31	40214	S	Acinetobacter johnsonii
SRR24442555	6	756892	S	Acinetobacter indicus
SRR24442555	13	1879050	S	Acinetobacter wuhouensis
SRR24442555	33	2004650	S	Acinetobacter sp. WCHAc010005
SRR24442555	2	1407071	S	Acinetobacter sp. TGL-Y2
SRR24442555	5	52133	S	Acinetobacter venetianus
SRR24442555	3	1608473	S	Acinetobacter sp. NCu2D-2
SRR24442555	49	34062	S	Moraxella osloensis
SRR24442555	34	476	S	Moraxella bovis
SRR24442555	8	480	S	Moraxella catarrhalis
SRR24442555	98	386891	S	Moraxella bovoculi
SRR24442555	24	1699621	S	Psychrobacter sp. P11F6
SRR24442555	10	45610	S	Psychrobacter urativorans
SRR24442555	14	261164	S	Psychrobacter alimentarius
SRR24442555	9	1720344	S	Psychrobacter sp. AntiMn-1
SRR24442555	148	330922	S	Psychrobacter cryohalolentis
SRR24442555	7	334543	S	Psychrobacter arcticus
SRR24442555	3	1028416	S	Psychrobacter sp. DAB_AL43B
SRR24442555	3	2283318	S	Moraxellaceae bacterium HYN0046
SRR24442555	3242	550	S	Enterobacter cloacae
SRR24442555	44	69218	S	Enterobacter cancerogenus
SRR24442555	672	158836	S	Enterobacter hormaechei
SRR24442555	298	208224	S	Enterobacter kobei
SRR24442555	19	61645	S	Enterobacter asburiae
SRR24442555	68	2027919	S	Enterobacter cloacae complex sp.
SRR24442555	61	1812935	S	Enterobacter roggenkampii
SRR24442555	11	1914861	S	Enterobacter sp. SA187
SRR24442555	9	1166130	S	Enterobacter sp. R4-368
SRR24442555	6	881260	S	Enterobacter bugandensis
SRR24442555	273	67827	S	Citrobacter werkmanii
SRR24442555	633	2077147	S	Citrobacter freundii complex sp. CFNIH3
SRR24442555	167	546	S	Citrobacter freundii
SRR24442555	44	133448	S	Citrobacter youngae
SRR24442555	232	1702170	S	Citrobacter sp. FDAARGOS_156
SRR24442555	15	67825	S	Citrobacter rodentium
SRR24442555	25	545	S	Citrobacter koseri
SRR24442555	62	35703	S	Citrobacter amalonaticus
SRR24442555	96	67824	S	Citrobacter farmeri
SRR24442555	472	571	S	Klebsiella oxytoca
SRR24442555	1846	573	S	Klebsiella pneumoniae
SRR24442555	51	548	S	Klebsiella aerogenes
SRR24442555	158	1134687	S	Klebsiella michiganensis
SRR24442555	109	244366	S	Klebsiella variicola
SRR24442555	2987	562	S	Escherichia coli
SRR24442555	59	208962	S	Escherichia albertii
SRR24442555	27	1499973	S	Escherichia marmotae
SRR24442555	-43	564	S	Escherichia fergusonii
SRR24442555	5	1199245	S	secondary endosymbiont of Ctenarytaina eucalypti
SRR24442555	15	138072	S	Candidatus Hamiltonella defensa
SRR24442555	6	1505596	S	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
SRR24442555	4	1505597	S	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
SRR24442555	11	1835721	S	secondary endosymbiont of Trabutina mannipara
SRR24442555	5	1410383	S	Candidatus Tachikawaea gelatinosa
SRR24442555	7	1778263	S	Candidatus Hoaglandella endobia
SRR24442555	1	1778262	S	Candidatus Doolittlea endobia
SRR24442555	19	891974	S	Plautia stali symbiont
SRR24442555	221	2066051	S	Enterobacteriaceae bacterium ENNIH1
SRR24442555	14	693444	S	Enterobacteriaceae bacterium strain FGI 57
SRR24442555	39	2282310	S	Enterobacteriaceae bacterium w6
SRR24442555	38	413497	S	Cronobacter dublinensis
SRR24442555	73	28141	S	Cronobacter sakazakii
SRR24442555	57	413501	S	Cronobacter muytjensii
SRR24442555	21	1163710	S	Cronobacter condimenti
SRR24442555	46	413503	S	Cronobacter malonaticus
SRR24442555	18	413502	S	Cronobacter turicensis
SRR24442555	4810	28901	S	Salmonella enterica
SRR24442555	-16	54736	S	Salmonella bongori
SRR24442555	105	497725	S	Kosakonia oryzae
SRR24442555	19	208223	S	Kosakonia cowanii
SRR24442555	19	1158459	S	Kosakonia sacchari
SRR24442555	28	283686	S	Kosakonia radicincitans
SRR24442555	36	61646	S	Lelliottia amnigena
SRR24442555	35	2153385	S	Lelliottia sp. WB101
SRR24442555	47	69220	S	Lelliottia nimipressuralis
SRR24442555	17	1907578	S	Lelliottia jeotgali
SRR24442555	98	158822	S	Cedecea neteri
SRR24442555	80	61647	S	Pluralibacter gergoviae
SRR24442555	14	1334193	S	[Enterobacter] lignolyticus
SRR24442555	381	54291	S	Raoultella ornithinolytica
SRR24442555	19	575	S	Raoultella planticola
SRR24442555	450	1920116	S	Leclercia sp. LSNIH3
SRR24442555	226	1920114	S	Leclercia sp. LSNIH1
SRR24442555	32	929813	S	Gibbsiella quercinecans
SRR24442555	31	563	S	Shimwellia blattae
SRR24442555	17	2172103	S	Limnobaculum parvum
SRR24442555	256	623	S	Shigella flexneri
SRR24442555	99	61648	S	Kluyvera intermedia
SRR24442555	1304	615	S	Serratia marcescens
SRR24442555	73	104623	S	Serratia sp. ATCC 39006
SRR24442555	91	82996	S	Serratia plymuthica
SRR24442555	46	61651	S	Serratia ficaria
SRR24442555	132	671990	S	Serratia sp. FGI94
SRR24442555	22	47917	S	Serratia fonticola
SRR24442555	29	28151	S	Serratia proteamaculans
SRR24442555	15	614	S	Serratia liquefaciens
SRR24442555	17	1759437	S	Serratia sp. YD25
SRR24442555	123	935293	S	Yersinia entomophaga
SRR24442555	45	630	S	Yersinia enterocolitica
SRR24442555	166	29484	S	Yersinia frederiksenii
SRR24442555	26	263819	S	Yersinia aleksiciae
SRR24442555	11	29486	S	Yersinia ruckeri
SRR24442555	9	29483	S	Yersinia aldovae
SRR24442555	5	29485	S	Yersinia rohdei
SRR24442555	47	1805933	S	Rahnella sp. ERMR1:05
SRR24442555	183	34038	S	Rahnella aquatilis
SRR24442555	336	1639108	S	Chania multitudinisentens
SRR24442555	158	556	S	Dickeya chrysanthemi
SRR24442555	52	204042	S	Dickeya zeae
SRR24442555	86	204039	S	Dickeya dianthicola
SRR24442555	7	69223	S	Dickeya paradisiaca
SRR24442555	201	1089444	S	Dickeya solani
SRR24442555	66	204038	S	Dickeya dadantii
SRR24442555	23	568766	S	Dickeya sp. NCPPB 3274
SRR24442555	161	554	S	Pectobacterium carotovorum
SRR24442555	24	29471	S	Pectobacterium atrosepticum
SRR24442555	32	1905730	S	Pectobacterium parmentieri
SRR24442555	14	2042057	S	Pectobacterium polaris
SRR24442555	85	598467	S	Brenneria sp. EniD312
SRR24442555	17	1109412	S	Brenneria goodwinii
SRR24442555	92	63612	S	Sodalis glossinidius
SRR24442555	33	1239307	S	Sodalis praecaptivus
SRR24442555	20	1486991	S	Candidatus Sodalis pierantonius
SRR24442555	42	1082704	S	Lonsdalea britannica
SRR24442555	266	470934	S	Pantoea vagans
SRR24442555	79	553	S	Pantoea ananatis
SRR24442555	87	549	S	Pantoea agglomerans
SRR24442555	20	592316	S	Pantoea sp. At-9b
SRR24442555	44	665914	S	Pantoea gaviniae
SRR24442555	23	1076550	S	Pantoea rwandensis
SRR24442555	157	1484158	S	Pantoea sp. PSNIH1
SRR24442555	10	66269	S	Pantoea stewartii
SRR24442555	1	1235990	S	Candidatus Pantoea carbekii
SRR24442555	61	182337	S	Erwinia billingiae
SRR24442555	30	55211	S	Erwinia persicina
SRR24442555	16	338565	S	Erwinia tasmaniensis
SRR24442555	18	552	S	Erwinia amylovora
SRR24442555	5	1619313	S	Erwinia gerundensis
SRR24442555	23	9	S	Buchnera aphidicola
SRR24442555	2	82987	S	Tatumella ptyseos
SRR24442555	268	582	S	Morganella morganii
SRR24442555	322	587	S	Providencia rettgeri
SRR24442555	73	588	S	Providencia stuartii
SRR24442555	9	333962	S	Providencia heimbachae
SRR24442555	74	2027290	S	Providencia sp. WCHPr000369
SRR24442555	684	584	S	Proteus mirabilis
SRR24442555	21	585	S	Proteus vulgaris
SRR24442555	7	628	S	Xenorhabdus nematophila
SRR24442555	10	351679	S	Xenorhabdus hominickii
SRR24442555	5	351671	S	Xenorhabdus doucetiae
SRR24442555	8	40577	S	Xenorhabdus poinarii
SRR24442555	2	40576	S	Xenorhabdus bovienii
SRR24442555	27	291112	S	Photorhabdus asymbiotica
SRR24442555	18	230089	S	Photorhabdus thracensis
SRR24442555	9	634113	S	Candidatus Arsenophonus lipoptenae
SRR24442555	125	67780	S	Edwardsiella ictaluri
SRR24442555	213	636	S	Edwardsiella tarda
SRR24442555	22	93378	S	Edwardsiella hoshinae
SRR24442555	55	569	S	Hafnia alvei
SRR24442555	36	82983	S	Obesumbacterium proteus
SRR24442555	84	703	S	Plesiomonas shigelloides
SRR24442555	4	158841	S	Leminorella richardii
SRR24442555	4	82985	S	Pragia fontium
SRR24442555	2536	298657	S	Pseudoalteromonas spongiae
SRR24442555	62	1348114	S	Pseudoalteromonas piratica
SRR24442555	51	43662	S	Pseudoalteromonas piscicida
SRR24442555	23	314281	S	Pseudoalteromonas tunicata
SRR24442555	32	621376	S	Pseudoalteromonas donghaensis
SRR24442555	27	161398	S	Pseudoalteromonas phenolica
SRR24442555	36	227	S	Pseudoalteromonas carrageenovora
SRR24442555	26	28107	S	Pseudoalteromonas espejiana
SRR24442555	22	288	S	Pseudoalteromonas atlantica
SRR24442555	63	176102	S	Pseudoalteromonas agarivorans
SRR24442555	7	43658	S	Pseudoalteromonas rubra
SRR24442555	19	394751	S	Pseudoalteromonas arctica
SRR24442555	7	43657	S	Pseudoalteromonas luteoviolacea
SRR24442555	13	1514074	S	Pseudoalteromonas sp. NC201
SRR24442555	14	166935	S	Pseudoalteromonas translucida
SRR24442555	85	28109	S	Pseudoalteromonas nigrifaciens
SRR24442555	208	1761794	S	Marinobacter sp. es.042
SRR24442555	26	1420916	S	Marinobacter similis
SRR24442555	313	1671721	S	Marinobacter sp. CP1
SRR24442555	39	1874317	S	Marinobacter salinus
SRR24442555	261	2743	S	Marinobacter hydrocarbonoclasticus
SRR24442555	48	1420917	S	Marinobacter salarius
SRR24442555	28	1415568	S	Marinobacter sp. LV10R510-11A
SRR24442555	186	1749259	S	Marinobacter sp. LQ44
SRR24442555	33	2304594	S	Marinobacter sp. Arc7-DN-1
SRR24442555	19	490759	S	Marinobacter sp. BSs20148
SRR24442555	13	330734	S	Marinobacter psychrophilus
SRR24442555	1241	314275	S	Alteromonas mediterranea
SRR24442555	145	28108	S	Alteromonas macleodii
SRR24442555	78	715451	S	Alteromonas naphthalenivorans
SRR24442555	6	2267264	S	Alteromonas sp. RKMC-009
SRR24442555	67	2058133	S	Alteromonas sp. MB-3u-76
SRR24442555	5	589873	S	Alteromonas australica
SRR24442555	4	1714845	S	Alteromonas sp. BL110
SRR24442555	51	1917158	S	Alteromonas sp. RW2A1
SRR24442555	333	233316	S	Alteromonas stellipolaris
SRR24442555	53	2183582	S	Salinimonas sp. HMF8227
SRR24442555	16	2303538	S	Salinimonas sp. N102
SRR24442555	42	680279	S	Agarivorans gilvus
SRR24442555	11	983545	S	Glaciecola sp. 4H-3-7+YE-5
SRR24442555	2	300231	S	Glaciecola nitratireducens
SRR24442555	8	2172099	S	Catenovulum sp. CCB-QB4
SRR24442555	5	1526571	S	Lacimicrobium alkaliphilum
SRR24442555	1	326544	S	Paraglaciecola psychrophila
SRR24442555	37	192073	S	Shewanella denitrificans
SRR24442555	296	38313	S	Shewanella algae
SRR24442555	19	225848	S	Shewanella psychrophila
SRR24442555	20	60478	S	Shewanella amazonensis
SRR24442555	80	62322	S	Shewanella baltica
SRR24442555	190	94122	S	Shewanella sp. ANA-3
SRR24442555	12	93973	S	Shewanella japonica
SRR24442555	24	359303	S	Shewanella loihica
SRR24442555	14	260364	S	Shewanella marisflavi
SRR24442555	28	2029986	S	Shewanella sp. WE21
SRR24442555	26	70863	S	Shewanella oneidensis
SRR24442555	111	2059264	S	Shewanella sp. Pdp11
SRR24442555	23	56812	S	Shewanella frigidimarina
SRR24442555	8	271097	S	Shewanella sediminis
SRR24442555	7	271098	S	Shewanella halifaxensis
SRR24442555	8	60217	S	Shewanella violacea
SRR24442555	9	70864	S	Shewanella pealeana
SRR24442555	4	60961	S	Shewanella woodyi
SRR24442555	3	404011	S	Shewanella piezotolerans
SRR24442555	33	60481	S	Shewanella sp. MR-7
SRR24442555	5	43661	S	Shewanella benthica
SRR24442555	233	351745	S	Shewanella sp. W3-18-1
SRR24442555	108	24	S	Shewanella putrefaciens
SRR24442555	109	28229	S	Colwellia psychrerythraea
SRR24442555	101	58049	S	Colwellia sp. MT41
SRR24442555	43	1816218	S	Colwellia sp. PAMC 20917
SRR24442555	106	2161872	S	Colwellia sp. Arc7-D
SRR24442555	91	1967665	S	Colwellia beringensis
SRR24442555	32	1816219	S	Colwellia sp. PAMC 21821
SRR24442555	40	1763536	S	Thalassotalea crassostreae
SRR24442555	80	44012	S	Ferrimonas balearica
SRR24442555	-58	135577	S	Idiomarina loihiensis
SRR24442555	24	2100422	S	Idiomarina sp. OT37-5b
SRR24442555	6	1096243	S	Idiomarina piscisalsi
SRR24442555	102	1298881	S	Idiomarinaceae bacterium HL-53
SRR24442555	29	357794	S	Psychromonas ingrahamii
SRR24442555	11	314282	S	Psychromonas sp. CNPT3
SRR24442555	26	69539	S	Moritella yayanosii
SRR24442555	15	80854	S	Moritella viscosa
SRR24442555	465	1605891	S	Lysobacter maris
SRR24442555	314	69	S	Lysobacter enzymogenes
SRR24442555	220	435897	S	Lysobacter capsici
SRR24442555	168	84531	S	Lysobacter antibioticus
SRR24442555	181	262324	S	Lysobacter gummosus
SRR24442555	78	2290922	S	Lysobacter sp. TY2-98
SRR24442555	1346	40324	S	Stenotrophomonas maltophilia
SRR24442555	453	2072408	S	Stenotrophomonas sp. YAU14A_MKIMI4_1
SRR24442555	58	2072405	S	Stenotrophomonas sp. ZAC14D2_NAIMI4_7
SRR24442555	40	2072413	S	Stenotrophomonas sp. SAU14A_NAIMI4_5
SRR24442555	23	2072414	S	Stenotrophomonas sp. ESTM1D_MKCIP4_1
SRR24442555	85	2072412	S	Stenotrophomonas sp. ZAC14A_NAIMI4_1
SRR24442555	60	2072406	S	Stenotrophomonas sp. ZAC14D2_NAIMI4_6
SRR24442555	34	2072407	S	Stenotrophomonas sp. YAU14D1_LEIMI4_1
SRR24442555	870	128780	S	Stenotrophomonas acidaminiphila
SRR24442555	114	216778	S	Stenotrophomonas rhizophila
SRR24442555	146	2040586	S	Stenotrophomonas sp. Pemsol
SRR24442555	94	1904944	S	Stenotrophomonas sp. LM091
SRR24442555	82	2303750	S	Stenotrophomonas sp. G4
SRR24442555	69	1827305	S	Stenotrophomonas sp. MYb57
SRR24442555	58	2005046	S	Stenotrophomonas sp. WZN-1
SRR24442555	246	56458	S	Xanthomonas sacchari
SRR24442555	132	343	S	Xanthomonas translucens
SRR24442555	200	339	S	Xanthomonas campestris
SRR24442555	256	56460	S	Xanthomonas vesicatoria
SRR24442555	67	347	S	Xanthomonas oryzae
SRR24442555	305	346	S	Xanthomonas citri
SRR24442555	575	456327	S	Xanthomonas euvesicatoria
SRR24442555	35	56450	S	Xanthomonas cassavae
SRR24442555	17	29447	S	Xanthomonas albilineans
SRR24442555	39	56454	S	Xanthomonas hortorum
SRR24442555	47	1985254	S	Xanthomonas phaseoli
SRR24442555	21	56459	S	Xanthomonas vasicola
SRR24442555	28	56448	S	Xanthomonas arboricola
SRR24442555	209	90270	S	Xanthomonas gardneri
SRR24442555	23	48664	S	Xanthomonas fragariae
SRR24442555	202	442694	S	Xanthomonas perforans
SRR24442555	407	314722	S	Pseudoxanthomonas suwonensis
SRR24442555	480	415229	S	Pseudoxanthomonas spadix
SRR24442555	121	1896164	S	Luteimonas sp. JM171
SRR24442555	92	2006110	S	Luteimonas sp. 100111
SRR24442555	96	2172536	S	Luteimonas sp. 83-4
SRR24442555	3	1444770	S	Xylella taiwanensis
SRR24442555	16	2371	S	Xylella fastidiosa
SRR24442555	189	231455	S	Dyella japonica
SRR24442555	99	1379159	S	Dyella jiangningensis
SRR24442555	165	445710	S	Dyella thiooxydans
SRR24442555	166	666685	S	Rhodanobacter denitrificans
SRR24442555	17	2021234	S	Ahniella affigens
SRR24442555	92	323415	S	Dokdonella koreensis
SRR24442555	28	242606	S	Luteibacter rhizovicinus
SRR24442555	46	81475	S	Frateuria aurantia
SRR24442555	158	475662	S	Halomonas beimenensis
SRR24442555	305	2306583	S	Halomonas sp. JS92-SW72
SRR24442555	403	2136172	S	Halomonas sp. SF2003
SRR24442555	120	29571	S	Halomonas subglaciescola
SRR24442555	83	1883416	S	Halomonas sp. 1513
SRR24442555	48	2746	S	Halomonas elongata
SRR24442555	75	1897729	S	Halomonas aestuarii
SRR24442555	29	507626	S	Halomonas chromatireducens
SRR24442555	24	1178482	S	Halomonas huangheensis
SRR24442555	87	115561	S	Halomonas hydrothermalis
SRR24442555	173	1504981	S	Halomonas sp. KO116
SRR24442555	45	1346287	S	Halomonas sp. A3H3
SRR24442555	864	1761789	S	Halomonas sp. hl-4
SRR24442555	64	2014541	S	Halomonas sp. N3-2A
SRR24442555	25	1971364	S	Halomonas sp. GT
SRR24442555	12	1118153	S	Halomonas sp. GFAJ-1
SRR24442555	9	213554	S	Halomonas campaniensis
SRR24442555	58	698828	S	Kushneria konosiri
SRR24442555	50	157779	S	Kushneria marisflavi
SRR24442555	65	158080	S	Chromohalobacter salexigens
SRR24442555	160	28258	S	Cobetia marina
SRR24442555	57	1771309	S	Salinicola tamaricis
SRR24442555	142	376489	S	Halotalea alkalilenta
SRR24442555	68	33074	S	Zymobacter palmae
SRR24442555	3	1495769	S	Candidatus Evansia muelleri
SRR24442555	5	114186	S	Candidatus Carsonella ruddii
SRR24442555	872	2014542	S	Alcanivorax sp. N3-2A
SRR24442555	80	285091	S	Alcanivorax dieselolei
SRR24442555	234	1306787	S	Alcanivorax pacificus
SRR24442555	92	1094342	S	Alcanivorax xenomutans
SRR24442555	622	1113728	S	Alcanivorax sp. NBRC 101098
SRR24442555	91	1917421	S	Ketobacter alkanivorans
SRR24442555	61	178399	S	Marinomonas primoryensis
SRR24442555	17	119864	S	Marinomonas mediterranea
SRR24442555	16	936476	S	Marinomonas posidonica
SRR24442555	9	400668	S	Marinomonas sp. MWYL1
SRR24442555	64	1821621	S	Marinobacterium aestuarii
SRR24442555	32	1249553	S	Bacterioplanes sanyensis
SRR24442555	85	187493	S	Thalassolituus oleivorans
SRR24442555	10	188908	S	Oleispira antarctica
SRR24442555	107	2161747	S	Saccharospirillum mangrovi
SRR24442555	44	1336806	S	Reinekea forsetii
SRR24442555	7	1445505	S	Gynuella sunshinyii
SRR24442555	20	914150	S	Kangiella geojedonensis
SRR24442555	46	1561924	S	Kangiella profundi
SRR24442555	10	1144748	S	Kangiella sediminilitoris
SRR24442555	25	261964	S	Kangiella koreensis
SRR24442555	18	158327	S	Hahella chejuensis
SRR24442555	43	141451	S	Oleiphilus messinensis
SRR24442555	12	1027273	S	Endozoicomonas montiporae
SRR24442555	133	108010	S	Thioalkalivibrio paradoxus
SRR24442555	712	1033854	S	Thioalkalivibrio sulfidiphilus
SRR24442555	42	106634	S	Thioalkalivibrio versutus
SRR24442555	72	186931	S	Thioalkalivibrio nitratireducens
SRR24442555	31	396595	S	Thioalkalivibrio sp. K90mix
SRR24442555	126	160660	S	Acidihalobacter prosperus
SRR24442555	88	1765967	S	Acidihalobacter ferrooxidans
SRR24442555	77	1442136	S	Ectothiorhodospira sp. BSL-9
SRR24442555	93	351052	S	Alkalilimnicola ehrlichii
SRR24442555	16	1335757	S	Spiribacter curvatus
SRR24442555	19	1335746	S	Spiribacter salinus
SRR24442555	32	1053	S	Halorhodospira halophila
SRR24442555	5	1052	S	Halorhodospira halochloris
SRR24442555	218	1049	S	Allochromatium vinosum
SRR24442555	58	1166950	S	Candidatus Thiodictyon syntrophicum
SRR24442555	33	1978339	S	Chromatiaceae bacterium 2141T.STBD.0c.01a
SRR24442555	176	37487	S	Marichromatium purpuratum
SRR24442555	10	133539	S	Nitrosococcus halophilus
SRR24442555	16	1229	S	Nitrosococcus oceani
SRR24442555	9	473531	S	Nitrosococcus watsonii
SRR24442555	59	80679	S	Thioflavicoccus mobilis
SRR24442555	41	73141	S	Thiocystis violascens
SRR24442555	6	1630141	S	Candidatus Nitrosoglobus terrae
SRR24442555	38	1548547	S	Woeseia oceani
