Sample	Reads	TaxID	Rank	Taxon
SRR24442555	39	200451	S	                  Pseudomonas poae
SRR24442555	6	75588	S	                  Pseudomonas libanensis
SRR24442555	1237	287	S	                  Pseudomonas aeruginosa
SRR24442555	562	53408	S	                  Pseudomonas citronellolis
SRR24442555	557	300	S	                  Pseudomonas mendocina
SRR24442555	335	1149133	S	                    Pseudomonas furukawaii
SRR24442555	52	330	S	                    Pseudomonas pseudoalcaligenes
SRR24442555	320	43263	S	                  Pseudomonas alcaligenes
SRR24442555	243	53412	S	                  Pseudomonas resinovorans
SRR24442555	1495	303	S	                  Pseudomonas putida
SRR24442555	218	76759	S	                  Pseudomonas monteilii
SRR24442555	206	47880	S	                  Pseudomonas fulva
SRR24442555	118	47885	S	                  Pseudomonas oryzihabitans
SRR24442555	86	70775	S	                  Pseudomonas plecoglossicida
SRR24442555	20	78327	S	                  Pseudomonas mosselii
SRR24442555	1451	316	S	                    Pseudomonas stutzeri
SRR24442555	202	74829	S	                  Pseudomonas balearica
SRR24442555	134	271420	S	                  Pseudomonas xanthomarina
SRR24442555	515	317	S	                    Pseudomonas syringae
SRR24442555	203	33069	S	                  Pseudomonas viridiflava
SRR24442555	133	36746	S	                  Pseudomonas cichorii
SRR24442555	73	46257	S	                  Pseudomonas avellanae
SRR24442555	35	50340	S	                  Pseudomonas fuscovaginae
SRR24442555	19	29438	S	                    Pseudomonas savastanoi
SRR24442555	3	47877	S	                    Pseudomonas amygdali
SRR24442555	15	251701	S	                  Pseudomonas syringae group genomosp. 3
SRR24442555	8	1206777	S	                  Pseudomonas sp. Lz4W
SRR24442555	527	587753	S	                  Pseudomonas chlororaphis
SRR24442555	105	296	S	                  Pseudomonas fragi
SRR24442555	59	47884	S	                  Pseudomonas taetrolens
SRR24442555	396	1931241	S	                Pseudomonas sp. S-6-2
SRR24442555	386	157782	S	                Pseudomonas parafulva
SRR24442555	327	216142	S	                Pseudomonas rhizosphaerae
SRR24442555	326	1294143	S	                Pseudomonas sp. ATCC 13867
SRR24442555	325	472181	S	                Pseudomonas sabulinigri
SRR24442555	320	1628086	S	                Pseudomonas kribbensis
SRR24442555	313	198618	S	                Pseudomonas umsongensis
SRR24442555	298	198620	S	                Pseudomonas koreensis
SRR24442555	287	237610	S	                Pseudomonas psychrotolerans
SRR24442555	287	1930532	S	                Pseudomonas sp. CC6-YY-74
SRR24442555	271	86265	S	                Pseudomonas thivervalensis
SRR24442555	262	364197	S	                Pseudomonas pohangensis
SRR24442555	254	797277	S	                Pseudomonas litoralis
SRR24442555	224	1856685	S	                Pseudomonas sp. TCU-HL1
SRR24442555	217	487184	S	                Pseudomonas xinjiangensis
SRR24442555	202	395598	S	                Pseudomonas reinekei
SRR24442555	189	2219057	S	                Pseudomonas sp. LG1E9
SRR24442555	180	1434072	S	                Pseudomonas salegens
SRR24442555	175	237609	S	                Pseudomonas alkylphenolica
SRR24442555	171	1392877	S	                Pseudomonas oryzae
SRR24442555	163	1245526	S	                Pseudomonas guangdongensis
SRR24442555	160	321662	S	                Pseudomonas moraviensis
SRR24442555	156	1207075	S	                Pseudomonas sp. UW4
SRR24442555	153	2320867	S	                Pseudomonas sp. K2W31S-8
SRR24442555	145	101564	S	                Pseudomonas alcaliphila
SRR24442555	139	2201356	S	                Pseudomonas sp. 31-12
SRR24442555	137	104087	S	                Pseudomonas frederiksbergensis
SRR24442555	136	1499686	S	                Pseudomonas saudiphocaensis
SRR24442555	126	65741	S	                Pseudomonas knackmussii
SRR24442555	121	219572	S	                Pseudomonas antarctica
SRR24442555	119	1881017	S	                Pseudomonas sp. 7SR1
SRR24442555	117	359110	S	                Pseudomonas extremaustralis
SRR24442555	109	1898684	S	                Pseudomonas sp. LPH1
SRR24442555	107	2054914	S	                Pseudomonas sp. 02C 26
SRR24442555	105	157783	S	                Pseudomonas cremoricolorata
SRR24442555	103	46677	S	                Pseudomonas agarici
SRR24442555	100	1028989	S	                Pseudomonas sp. StFLB209
SRR24442555	99	1274359	S	                Pseudomonas sihuiensis
SRR24442555	93	1853130	S	                Pseudomonas silesiensis
SRR24442555	89	702115	S	                Pseudomonas arsenicoxydans
SRR24442555	88	1855380	S	                Pseudomonas sp. Z003-0.4C(8344-21)
SRR24442555	85	1283291	S	                Pseudomonas sp. URMO17WK12:I11
SRR24442555	78	191390	S	                Pseudomonas palleroniana
SRR24442555	76	1981174	S	                Pseudomonas sp. M30-35
SRR24442555	67	2054915	S	                Pseudomonas sp. 09C 129
SRR24442555	62	95300	S	                Pseudomonas vancouverensis
SRR24442555	61	2049589	S	                Pseudomonas sp. HLS-6
SRR24442555	60	143813	S	                Pseudomonas sp. LAB-08
SRR24442555	50	930166	S	                Pseudomonas brassicacearum
SRR24442555	50	1788301	S	                Pseudomonas versuta
SRR24442555	47	2213057	S	                Pseudomonas sp. R2A2
SRR24442555	47	2083054	S	                Pseudomonas sp. LG1D9
SRR24442555	47	2025658	S	                Pseudomonas sp. NS1(2017)
SRR24442555	46	1259844	S	                Pseudomonas sp. FGI182
SRR24442555	41	150396	S	                Pseudomonas sp. MT-1
SRR24442555	40	2054919	S	                Pseudomonas sp. S09G 359
SRR24442555	38	312306	S	                Pseudomonas entomophila
SRR24442555	38	122355	S	                Pseudomonas psychrophila
SRR24442555	38	1148509	S	                Pseudomonas prosekii
SRR24442555	37	2083053	S	                Pseudomonas sp. SWI44
SRR24442555	37	1421430	S	                Pseudomonas granadensis
SRR24442555	37	2067572	S	                Pseudomonas sp. NC02
SRR24442555	36	1534110	S	                Pseudomonas sp. DR 5-09
SRR24442555	33	1855331	S	                Pseudomonas sp. A214
SRR24442555	32	163011	S	                Pseudomonas lini
SRR24442555	32	1636610	S	                Pseudomonas sp. PONIH3
SRR24442555	29	1500687	S	                Pseudomonas sp. St29
SRR24442555	27	1649877	S	                Pseudomonas sp. CCOS 191
SRR24442555	26	53407	S	                Pseudomonas asplenii
SRR24442555	21	1886807	S	                Pseudomonas sp. TMW 2.1634
SRR24442555	19	2045200	S	                Pseudomonas sp. s211(2017)
SRR24442555	17	253237	S	                Pseudomonas sp. phDV1
SRR24442555	16	118613	S	                Pseudomonas sp. B10
SRR24442555	11	1827300	S	                Pseudomonas sp. MYb193
SRR24442555	10	1659194	S	                Pseudomonas sp. GR 6-02
SRR24442555	10	2018067	S	                Pseudomonas sp. FDAARGOS_380
SRR24442555	8	1611770	S	                Pseudomonas sp. MRSN12121
SRR24442555	8	2083052	S	                Pseudomonas sp. SWI36
SRR24442555	8	2083055	S	                Pseudomonas sp. LH1G9
SRR24442555	7	244566	S	                Pseudomonas lurida
SRR24442555	7	2069256	S	                Pseudomonas sp. XWY-1
SRR24442555	6	1415630	S	                Pseudomonas sp. TKP
SRR24442555	6	515393	S	                Pseudomonas yamanorum
SRR24442555	5	1500686	S	                Pseudomonas sp. Os17
SRR24442555	5	1338689	S	                Pseudomonas sp. JY-Q
SRR24442555	4	69328	S	                Pseudomonas sp. VLB120
SRR24442555	1	321846	S	                Pseudomonas simiae
SRR24442555	283	353	S	                  Azotobacter chroococcum
SRR24442555	172	354	S	                  Azotobacter vinelandii
SRR24442555	71	1697053	S	                Oblitimonas alkaliphila
SRR24442555	122	1789224	S	                Acinetobacter larvae
SRR24442555	34	470	S	                  Acinetobacter baumannii
SRR24442555	22	48296	S	                  Acinetobacter pittii
SRR24442555	17	471	S	                  Acinetobacter calcoaceticus
SRR24442555	4	106654	S	                  Acinetobacter nosocomialis
SRR24442555	3	1785128	S	                  Acinetobacter lactucae
SRR24442555	86	40216	S	                Acinetobacter radioresistens
SRR24442555	78	1879049	S	                Acinetobacter sp. WCHAc010034
SRR24442555	67	106648	S	                Acinetobacter bereziniae
SRR24442555	50	1646498	S	                Acinetobacter sp. TTH0-4
SRR24442555	40	487316	S	                Acinetobacter soli
SRR24442555	33	108981	S	                Acinetobacter schindleri
SRR24442555	31	29430	S	                Acinetobacter haemolyticus
SRR24442555	26	28090	S	                Acinetobacter lwoffii
SRR24442555	23	62977	S	                Acinetobacter sp. ADP1
SRR24442555	22	1324350	S	                Acinetobacter equi
SRR24442555	21	1758189	S	                Acinetobacter sp. ACNIH2
SRR24442555	20	1808001	S	                Acinetobacter sp. LoGeW2-3
SRR24442555	19	40215	S	                Acinetobacter junii
SRR24442555	18	1636603	S	                Acinetobacter sp. ACNIH1
SRR24442555	17	2004644	S	                Acinetobacter sp. WCHA45
SRR24442555	17	2004646	S	                Acinetobacter sp. WCHA55
SRR24442555	16	2004647	S	                Acinetobacter sp. WCHAc010052
SRR24442555	15	2079596	S	                Acinetobacter sp. SWBY1
SRR24442555	14	40214	S	                Acinetobacter johnsonii
SRR24442555	13	756892	S	                Acinetobacter indicus
SRR24442555	12	1879050	S	                Acinetobacter wuhouensis
SRR24442555	12	2004650	S	                Acinetobacter sp. WCHAc010005
SRR24442555	11	1407071	S	                Acinetobacter sp. TGL-Y2
SRR24442555	10	52133	S	                Acinetobacter venetianus
SRR24442555	10	1608473	S	                Acinetobacter sp. NCu2D-2
SRR24442555	7	1871111	S	                Acinetobacter defluvii
SRR24442555	3	1148157	S	                Acinetobacter oleivorans
SRR24442555	149	34062	S	                Moraxella osloensis
SRR24442555	45	476	S	                Moraxella bovis
SRR24442555	35	480	S	                Moraxella catarrhalis
SRR24442555	21	386891	S	                Moraxella bovoculi
SRR24442555	4	29433	S	                Moraxella ovis
SRR24442555	33	1699621	S	                Psychrobacter sp. P11F6
SRR24442555	31	45610	S	                Psychrobacter urativorans
SRR24442555	20	261164	S	                Psychrobacter alimentarius
SRR24442555	16	1720344	S	                Psychrobacter sp. AntiMn-1
SRR24442555	14	330922	S	                Psychrobacter cryohalolentis
SRR24442555	10	334543	S	                Psychrobacter arcticus
SRR24442555	10	1028416	S	                Psychrobacter sp. DAB_AL43B
SRR24442555	9	1699624	S	                Psychrobacter sp. P11G5
SRR24442555	4	349106	S	                Psychrobacter sp. PRwf-1
SRR24442555	3	1699622	S	                Psychrobacter sp. P2G3
SRR24442555	3	1699623	S	                Psychrobacter sp. P11G3
SRR24442555	1	571800	S	                Psychrobacter sp. G
SRR24442555	1	2203895	S	                Psychrobacter sp. YP14
SRR24442555	40	2283318	S	                Moraxellaceae bacterium HYN0046
SRR24442555	415	550	S	                  Enterobacter cloacae
SRR24442555	104	69218	S	                  Enterobacter cancerogenus
SRR24442555	35	158836	S	                  Enterobacter hormaechei
SRR24442555	28	208224	S	                  Enterobacter kobei
SRR24442555	25	61645	S	                  Enterobacter asburiae
SRR24442555	23	2027919	S	                  Enterobacter cloacae complex sp.
SRR24442555	10	1812935	S	                  Enterobacter roggenkampii
SRR24442555	2	299767	S	                  Enterobacter ludwigii
SRR24442555	2	1915310	S	                  Enterobacter cloacae complex sp. ECNIH7
SRR24442555	1	2077137	S	                  Enterobacter cloacae complex sp. FDA-CDC-AR_0132
SRR24442555	34	1914861	S	                Enterobacter sp. SA187
SRR24442555	17	1166130	S	                Enterobacter sp. R4-368
SRR24442555	11	881260	S	                Enterobacter bugandensis
SRR24442555	9	1692238	S	                Enterobacter sp. FY-07
SRR24442555	9	1977566	S	                Enterobacter sp. Crenshaw
SRR24442555	5	399742	S	                Enterobacter sp. 638
SRR24442555	4	1560339	S	                Enterobacter sp. E20
SRR24442555	1	1868135	S	                Enterobacter sp. HK169
SRR24442555	202	67827	S	                  Citrobacter werkmanii
SRR24442555	64	2077147	S	                  Citrobacter freundii complex sp. CFNIH3
SRR24442555	26	546	S	                  Citrobacter freundii
SRR24442555	13	133448	S	                  Citrobacter youngae
SRR24442555	2	57706	S	                  Citrobacter braakii
SRR24442555	2	2077148	S	                  Citrobacter freundii complex sp. CFNIH4
SRR24442555	152	1702170	S	                Citrobacter sp. FDAARGOS_156
SRR24442555	42	67825	S	                Citrobacter rodentium
SRR24442555	23	545	S	                Citrobacter koseri
SRR24442555	23	35703	S	                Citrobacter amalonaticus
SRR24442555	20	67824	S	                Citrobacter farmeri
SRR24442555	104	571	S	                Klebsiella oxytoca
SRR24442555	99	573	S	                Klebsiella pneumoniae
SRR24442555	56	548	S	                Klebsiella aerogenes
SRR24442555	19	1134687	S	                Klebsiella michiganensis
SRR24442555	17	244366	S	                Klebsiella variicola
SRR24442555	8	1463165	S	                Klebsiella quasipneumoniae
SRR24442555	7	2026240	S	                Klebsiella quasivariicola
SRR24442555	287	562	S	                Escherichia coli
SRR24442555	72	208962	S	                Escherichia albertii
SRR24442555	55	1499973	S	                Escherichia marmotae
SRR24442555	43	564	S	                Escherichia fergusonii
SRR24442555	84	1199245	S	                    secondary endosymbiont of Ctenarytaina eucalypti
SRR24442555	38	138072	S	                      Candidatus Hamiltonella defensa
SRR24442555	3	134287	S	                    secondary endosymbiont of Heteropsylla cubana
SRR24442555	29	1505596	S	                        Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
